Id,Name,Type,Phase,Address,Status,Gender,Town,x,y
school_london_Laurel_Lane_Primary_School,Laurel Lane Primary School,Academy Sponsor Led,Primary,Laurel Lane,Open,Mixed,Hillingdon,-0.47366,51.4991989
school_london_Lauriston_School,Lauriston School,Community School,Primary,Rutland Road,Open,Mixed,Hackney,-0.0457592,51.5365982
school_london_Lavender_Primary_School,Lavender Primary School,Community School,Primary,Lavender Road,Open,Mixed,Enfield,-0.0784364,51.6649017
school_london_Lawdale_Junior_School,Lawdale Junior School,Community School,Primary,Mansford Street,Open,Mixed,Tower Hamlets,-0.0624597,51.5284004
school_london_Laycock_Primary_School,Laycock Primary School,Community School,Primary,Laycock Street,Open,Mixed,Islington,-0.104565,51.5444984
school_london_Le_Herisson_School,Le Herisson School,Other Independent School,Not applicable,Rivercourt Methodist Church,Open,Mixed,Hammersmith And Fulham,-0.236019,51.4926987
school_london_Lea_Valley_High_School,Lea Valley High School,Community School,Secondary,Bullsmoor Lane,Open,Mixed,Enfield,-0.0421218,51.6804008
school_london_Lea_Valley_Primary_School,Lea Valley Primary School,Community School,Primary,Somerford Grove,Open,Mixed,Haringey,-0.0607546,51.6038017
school_london_Leatherhead_Trinity_School_And_Children's_Centre,Leatherhead Trinity School And Children's Centre,Voluntary Controlled School,Primary,Woodvill Road,Open,Mixed,Mole Valley,-0.328678,51.3013
school_london_Leaways_School,Leaways School,Other Independent Special School,Not applicable,Theydon Road,Open,Mixed,Hackney,-0.0526007,51.5642014
school_london_Leesons_Primary_School,Leesons Primary School,Academy Converter,Primary,Leesons Hill,Open,Mixed,Bromley,0.105086,51.3987007
school_london_Lena_Gardens_Primary_School,Lena Gardens Primary School,Academy Converter,Primary,Lena Gardens,Open,Mixed,Hammersmith And Fulham,-0.224873,51.4989014
school_london_Leopold_Primary_School,Leopold Primary School,Community School,Primary,Hawkshead Road,Open,Mixed,Brent,-0.246898,51.5444984
school_london_Lessness_Heath_Primary_School,Lessness Heath Primary School,Academy Sponsor Led,Primary,Erith Road,Open,Mixed,Bexley,0.148899,51.4832001
school_london_Leytonstone_School,Leytonstone School,Community School,Secondary,Colworth Road,Open,Mixed,Waltham Forest,0.0067777,51.5758018
school_london_Liberty_Primary,Liberty Primary,Community School,Primary,Western Road,Open,Mixed,Merton,-0.170689,51.4099007
school_london_Life_In_London_Uk,Life In London Uk,Other Independent School,Not applicable,32 Clyde Terrace,Open,Mixed,Lewisham,-0.0538035,51.4369011
school_london_Lilian_Baylis_Technology_School,Lilian Baylis Technology School,Community School,Secondary,323 Kennington Lane,Open,Mixed,Lambeth,-0.117674,51.4861984
school_london_Lilyvale,Lilyvale,Other Independent Special School,Not applicable,C/o Tulipcare,Open,Girls,Redbridge,0.0445839,51.5910988
school_london_Lime_Tree_Primary_School,Lime Tree Primary School,Foundation School,Primary,South Bank Terrace,Open,Mixed,Kingston Upon Thames,-0.300351,51.3916016
school_london_Limes_Farm_Infant_School_And_Nursery,Limes Farm Infant School And Nursery,Community School,Primary,Limes Avenue,Open,Mixed,Epping Forest,0.0870222,51.6082001
school_london_Limes_Farm_Junior_School,Limes Farm Junior School,Community School,Primary,Limes Avenue,Open,Mixed,Epping Forest,0.0870222,51.6082001
school_london_Limespring_School,Limespring School,Other Independent Special School,Not applicable,Park House,Open,Mixed,Barnet,-0.16376,51.5872993
school_london_Limpsfield_Cofe_Infant_School,Limpsfield Cofe Infant School,Voluntary Aided School,Primary,Limpsfield Common,Open,Mixed,Tandridge,0.0195666,51.2564011
school_london_Limpsfield_Grange_School,Limpsfield Grange School,Community Special School,Not applicable,89 Bluehouse Lane,Open,Girls,Tandridge,0.0104805,51.2649002
school_london_Linden_Bridge_School,Linden Bridge School,Community Special School,Not applicable,Grafton Road,Open,Mixed,Epsom And Ewell,-0.262284,51.3740005
school_london_Linden_Lodge_School,Linden Lodge School,Community Special School,Not applicable,61 Princes Way,Open,Mixed,Wandsworth,-0.213085,51.4436989
school_london_Lindon_Bennett_School,Lindon Bennett School,Community Special School,Not applicable,Main Street,Open,Mixed,Hounslow,-0.395331,51.4277992
school_london_Links_Primary_School,Links Primary School,Community School,Primary,Frinton Road,Open,Mixed,Merton,-0.155414,51.4199982
school_london_Linley_House_School,Linley House School,Other Independent School,Not applicable,6 Berrylands Road,Closed,Mixed,Kingston Upon Thames,-0.297522,51.3931007
school_london_Linton_Mead_Primary_School,Linton Mead Primary School,Community School,Primary,Central Way,Open,Mixed,Greenwich,0.113001,51.5079002
school_london_Lion_House_School,Lion House School,Other Independent School,Not applicable,Old Methodist Hall,Open,Mixed,Wandsworth,-0.222338,51.4618988
school_london_Lionel_Primary_School,Lionel Primary School,Community School,Primary,Lionel Road North,Open,Mixed,Hounslow,-0.29582,51.4938011
school_london_Lister_Community_School,Lister Community School,Community School,Secondary,St Mary's Road,Open,Mixed,Newham,0.0273331,51.5323982
school_london_Lit_College,Lit College,Other Independent School,Not applicable,210 Church Road,Closed,Mixed,Waltham Forest,-0.022931,51.5660019
school_london_Little_David's_School,Little David's School,Other Independent Special School,Not applicable,The Time Bridge Centre,Closed,Mixed,Croydon,-0.0223406,51.3577995
school_london_Little_Ealing_Primary_School,Little Ealing Primary School,Community School,Primary,Weymouth Avenue,Open,Mixed,Ealing,-0.308793,51.4981995
school_london_Little_Green_Junior_School,Little Green Junior School,Community School,Primary,Lincoln Drive,Open,Mixed,Three Rivers,-0.445299,51.6576004
school_london_Little_Heath_Primary_School,Little Heath Primary School,Foundation School,Primary,School Road,Open,Mixed,Welwyn Hatfield,-0.175011,51.7060013
school_london_Little_Heath_School,Little Heath School,Foundation Special School,Not applicable,Hainault Road,Open,Mixed,Redbridge,0.118556,51.5842018
school_london_Little_Ilford_School,Little Ilford School,Community School,Secondary,Browning Road,Open,Mixed,Newham,0.0580782,51.5471992
school_london_Little_Reddings_Primary_School,Little Reddings Primary School,Academy Converter,Primary,Harcourt Road,Open,Mixed,Hertsmere,-0.355968,51.6472015
school_london_Littleton_Cofe_Infant_School,Littleton Cofe Infant School,Voluntary Aided School,Primary,Rectory Close,Open,Mixed,Spelthorne,-0.460723,51.4067993
school_london_Livingstone_Primary_And_Nursery_School,Livingstone Primary And Nursery School,Community School,Primary,Baring Road,Open,Mixed,Barnet,-0.166644,51.6554985
school_london_Lochinver_House_School,Lochinver House School,Other Independent School,Not applicable,Heath Road,Open,Boys,Hertsmere,-0.183404,51.7056999
school_london_London_Academy,London Academy,Academy Sponsor Led,All Through,Spur Road,Open,Mixed,Barnet,-0.288111,51.6232986
school_london_London_Bunka_Yochien_School,London Bunka Yochien School,Other Independent School,Not applicable,307a Horn Lane,Open,Mixed,Ealing,-0.267157,51.5186996
school_london_London_Christian_Learning_Centre,London Christian Learning Centre,Other Independent School,Not applicable,639-643 Romford Road,Open,Mixed,Newham,0.045371,51.5500984
school_london_London_Christian_School,London Christian School,Other Independent School,Not applicable,40 Tabard Street,Open,Mixed,Southwark,-0.0916045,51.5003014
school_london_London_East_Academy,London East Academy,Other Independent School,Not applicable,46 Whitechapel Road,Open,Boys,Tower Hamlets,-0.0659429,51.5172997
school_london_London_Enterprise_Academy,London Enterprise Academy,Free Schools,Secondary,81-91 Commercial Road,Open,Mixed,Tower Hamlets,-0.0645963,51.5150986
school_london_London_Fields_Primary_School,London Fields Primary School,Community School,Primary,Westgate Street,Open,Mixed,Hackney,-0.0600634,51.5373001
school_london_London_Islamic_School,London Islamic School,Other Independent School,Not applicable,18-22 Damien Street,Open,Boys,Tower Hamlets,-0.056624,51.516201
school_london_London_Nautical_School,London Nautical School,Foundation School,Secondary,61 Stamford Street,Open,Boys,Lambeth,-0.108294,51.5064011
school_london_London_Steiner_School,London Steiner School,Other Independent School,Not applicable,9 Weir Road,Open,Mixed,Lambeth,-0.143643,51.4460983
school_london_Lonesome_Primary_School,Lonesome Primary School,Community School,Primary,Grove Road,Open,Mixed,Merton,-0.149787,51.4094009
school_london_Long_Ditton_Infant_And_Nursery_School,Long Ditton Infant And Nursery School,Community School,Primary,Ditton Hill Road,Open,Mixed,Elmbridge,-0.317423,51.3834991
school_london_Long_Ditton_St_Mary's_Cofe_(aided)_Junior_School,Long Ditton St Mary's Cofe (aided) Junior School,Voluntary Aided School,Primary,Sugden Road,Open,Mixed,Elmbridge,-0.321478,51.384201
school_london_Longfield_Primary_School,Longfield Primary School,Community School,Primary,Duke's Avenue,Open,Mixed,Harrow,-0.369708,51.5805016
school_london_Longlands_Primary_School,Longlands Primary School,Community School,Primary,Woodside Road,Open,Mixed,Bexley,0.0903949,51.4311981
school_london_Longlands_Primary_School_And_Nursery,Longlands Primary School And Nursery,Community School,Primary,Nunsbury Drive,Open,Mixed,Broxbourne,-0.0245289,51.7237015
school_london_Longshaw_Primary_School,Longshaw Primary School,Academy Sponsor Led,Primary,Longshaw Road,Open,Mixed,Waltham Forest,0.0048837,51.6208992
school_london_Longwood_School,Longwood School,Other Independent School,Not applicable,Bushey Hall Drive,Open,Mixed,Hertsmere,-0.375046,51.6545982
school_london_Lordship_Lane_Primary_School,Lordship Lane Primary School,Community School,Primary,Ellenborough Road,Open,Mixed,Haringey,-0.0951814,51.5985985
school_london_Loughborough_Primary_School,Loughborough Primary School,Community School,Primary,Minet Road,Open,Mixed,Lambeth,-0.105068,51.4696007
school_london_Lovelace_Primary_School,Lovelace Primary School,Community School,Primary,Mansfield Road,Open,Mixed,Kingston Upon Thames,-0.317075,51.364399
school_london_Lowther_Primary_School,Lowther Primary School,Community School,Primary,Stillingfleet Road,Open,Mixed,Richmond Upon Thames,-0.238518,51.4836006
school_london_Loxford_School,Loxford School,Academy Converter,All Through,Loxford Lane,Open,Mixed,Redbridge,0.0889686,51.5493011
school_london_Loyola_Preparatory_School,Loyola Preparatory School,Other Independent School,Not applicable,103 Palmerston Road,Open,Boys,Epping Forest,0.0358838,51.6273003
school_london_Lubavitch_House_School_(junior_Boys),Lubavitch House School (junior Boys),Other Independent School,Not applicable,135 Clapton Common,Closed,Boys,Hackney,-0.0705323,51.5723991
school_london_Lubavitch_House_School_(senior_Girls),Lubavitch House School (senior Girls),Other Independent School,Not applicable,107-115 Stamford Hill,Closed,Girls,Hackney,-0.0733106,51.5722008
school_london_Lubavitch_Junior_Boys,Lubavitch Junior Boys,Voluntary Aided School,Primary,135 Clapton Common,Open,Boys,Hackney,-0.0705323,51.5723991
school_london_Lubavitch_Ruth_Lunzer_Girls_Primary_School,Lubavitch Ruth Lunzer Girls Primary School,Voluntary Aided School,Primary,107-115 Stamford Hill,Open,Girls,Hackney,-0.0733106,51.5722008
school_london_Lucas_Vale_Primary_School,Lucas Vale Primary School,Community School,Primary,Thornville Street,Open,Mixed,Lewisham,-0.0282881,51.4716988
school_london_Lycee_Francais_Charles_De_Gaulle,Lycee Francais Charles De Gaulle,Other Independent School,Not applicable,35 Cromwell Road,Open,Mixed,Kensington And Chelsea,-0.176796,51.4953003
school_london_Lycee_International_De_Londres,Lycee International De Londres,Other Independent School,Not applicable,Old Brent Hall,Open,Mixed,Brent,-0.273842,51.5661011
school_london_Lyceum_Newham,Lyceum Newham,Other Independent School,Not applicable,Bignold Hall,Open,Mixed,Newham,0.0227586,51.5527992
school_london_Lyndhurst_House_Preparatory_School,Lyndhurst House Preparatory School,Other Independent School,Not applicable,24 Lyndhurst Gardens,Open,Boys,Camden,-0.17146,51.5522995
school_london_Lyndhurst_Primary_School,Lyndhurst Primary School,Community School,Primary,Denmark House,Open,Mixed,Southwark,-0.088145,51.4704018
school_london_Lyon_Park_Junior_School,Lyon Park Junior School,Community School,Primary,Vincent Road,Closed,Mixed,Brent,-0.287951,51.543499
school_london_Lyon_Park_Primary_School,Lyon Park Primary School,Community School,Primary,Vincent Road,Open,Mixed,Brent,-0.287951,51.543499
school_london_Lyonsdown_School,Lyonsdown School,Other Independent School,Not applicable,3 Richmond Road,Open,Mixed,Barnet,-0.180146,51.6464996
school_london_Macaulay_Church_Of_England_Primary_School,Macaulay Church Of England Primary School,Voluntary Aided School,Primary,Victoria Rise,Open,Mixed,Lambeth,-0.147451,51.4636993
school_london_Madani_Secondary_Girls'_School,Madani Secondary Girls' School,Other Independent School,Not applicable,Myrdle Street,Open,Girls,Tower Hamlets,-0.0628288,51.5157013
school_london_Malden_Manor_Primary_And_Nursery_School,Malden Manor Primary And Nursery School,Community School,Primary,Sheephouse Way,Open,Mixed,Kingston Upon Thames,-0.259608,51.3862
school_london_Malden_Parochial_Cofe_Primary_School,Malden Parochial Cofe Primary School,Voluntary Aided School,Primary,The Manor Drive,Open,Mixed,Kingston Upon Thames,-0.258673,51.3824005
school_london_Malmesbury_Primary_School,Malmesbury Primary School,Community School,Primary,Malmesbury Road,Open,Mixed,Merton,-0.186769,51.3876991
school_london_Malorees_Infant_School,Malorees Infant School,Community School,Primary,Christchurch Avenue,Open,Mixed,Brent,-0.213816,51.5415001
school_london_Malorees_Junior_School,Malorees Junior School,Foundation School,Primary,Christchurch Avenue,Open,Mixed,Brent,-0.214743,51.5416985
school_london_Maltmans_Green_School,Maltmans Green School,Other Independent School,Not applicable,Maltmans Lane,Open,Girls,Chiltern,-0.567108,51.5974007
school_london_Malvern_Way_Infant_And_Nursery_School,Malvern Way Infant And Nursery School,Community School,Primary,Malvern Way,Open,Mixed,Three Rivers,-0.440795,51.6506996
school_london_Mander_Portman_Woodward_School,Mander Portman Woodward School,Other Independent School,Not applicable,90-92 Queen's Gate,Open,Mixed,Kensington And Chelsea,-0.17919,51.4934006
school_london_Mandeville_Primary_School,Mandeville Primary School,Community School,Primary,Oswald Street,Open,Mixed,Hackney,-0.0396022,51.5570984
school_london_Mandeville_School,Mandeville School,Community Special School,Not applicable,Horsenden Lane North,Open,Mixed,Ealing,-0.336067,51.5508003
school_london_Manford_Primary_School,Manford Primary School,Community School,Primary,Manford Way,Open,Mixed,Redbridge,0.100561,51.6096001
school_london_Manor_Cottage,Manor Cottage,Other Independent Special School,Not applicable,C/o Cambian Education,Open,Mixed,Hammersmith And Fulham,-0.22493,51.4860001
school_london_Manor_Infants'_School/manor_Longbridge,Manor Infants' School/manor Longbridge,Community School,Primary,Sandringham Road,Open,Mixed,Barking And Dagenham,0.101484,51.5427017
school_london_Manor_Junior_School,Manor Junior School,Community School,Primary,Sandringham Road,Open,Mixed,Barking And Dagenham,0.101484,51.5427017
school_london_Manor_Mead_School,Manor Mead School,Community Special School,Not applicable,Laleham Road,Open,Mixed,Spelthorne,-0.454068,51.3964996
school_london_Manor_Oak_Primary_School,Manor Oak Primary School,Academy Converter,Primary,Sweeps Lane,Open,Mixed,Bromley,0.124684,51.3909988
school_london_Manor_Park_Primary_School,Manor Park Primary School,Community School,Primary,Greyhound Road,Open,Mixed,Sutton,-0.188206,51.3639984
school_london_Manor_Primary_School,Manor Primary School,Community School,Primary,Richardson Road,Open,Mixed,Newham,0.0072447,51.5326004
