Id,Date,Town,AveragePrice,HousesSold
Wandsworth2015-04-01T00:00Z,2015-04-01T00:00:00Z,Wandsworth,561530,491.0
Wandsworth2015-05-01T00:00Z,2015-05-01T00:00:00Z,Wandsworth,556144,470.0
Wandsworth2015-06-01T00:00Z,2015-06-01T00:00:00Z,Wandsworth,556660,561.0
Wandsworth2015-07-01T00:00Z,2015-07-01T00:00:00Z,Wandsworth,568399,630.0
Wandsworth2015-08-01T00:00Z,2015-08-01T00:00:00Z,Wandsworth,584059,623.0
Wandsworth2015-09-01T00:00Z,2015-09-01T00:00:00Z,Wandsworth,589802,544.0
Wandsworth2015-10-01T00:00Z,2015-10-01T00:00:00Z,Wandsworth,593325,575.0
Wandsworth2015-11-01T00:00Z,2015-11-01T00:00:00Z,Wandsworth,592968,448.0
Wandsworth2015-12-01T00:00Z,2015-12-01T00:00:00Z,Wandsworth,594044,461.0
Wandsworth2016-01-01T00:00Z,2016-01-01T00:00:00Z,Wandsworth,596494,388.0
Wandsworth2016-02-01T00:00Z,2016-02-01T00:00:00Z,Wandsworth,593983,360.0
Wandsworth2016-03-01T00:00Z,2016-03-01T00:00:00Z,Wandsworth,602144,828.0
Wandsworth2016-04-01T00:00Z,2016-04-01T00:00:00Z,Wandsworth,604127,386.0
Wandsworth2016-05-01T00:00Z,2016-05-01T00:00:00Z,Wandsworth,613096,364.0
Wandsworth2016-06-01T00:00Z,2016-06-01T00:00:00Z,Wandsworth,609995,487.0
Wandsworth2016-07-01T00:00Z,2016-07-01T00:00:00Z,Wandsworth,614052,458.0
Wandsworth2016-08-01T00:00Z,2016-08-01T00:00:00Z,Wandsworth,609803,404.0
Wandsworth2016-09-01T00:00Z,2016-09-01T00:00:00Z,Wandsworth,612944,452.0
Wandsworth2016-10-01T00:00Z,2016-10-01T00:00:00Z,Wandsworth,617956,411.0
Wandsworth2016-11-01T00:00Z,2016-11-01T00:00:00Z,Wandsworth,615152,355.0
Wandsworth2016-12-01T00:00Z,2016-12-01T00:00:00Z,Wandsworth,615144,435.0
Wandsworth2017-01-01T00:00Z,2017-01-01T00:00:00Z,Wandsworth,603455,414.0
Wandsworth2017-02-01T00:00Z,2017-02-01T00:00:00Z,Wandsworth,607906,333.0
Wandsworth2017-03-01T00:00Z,2017-03-01T00:00:00Z,Wandsworth,622345,465.0
Wandsworth2017-04-01T00:00Z,2017-04-01T00:00:00Z,Wandsworth,630713,356.0
Wandsworth2017-05-01T00:00Z,2017-05-01T00:00:00Z,Wandsworth,629146,432.0
Wandsworth2017-06-01T00:00Z,2017-06-01T00:00:00Z,Wandsworth,620501,448.0
Wandsworth2017-07-01T00:00Z,2017-07-01T00:00:00Z,Wandsworth,624170,570.0
Wandsworth2017-08-01T00:00Z,2017-08-01T00:00:00Z,Wandsworth,633826,581.0
Wandsworth2017-09-01T00:00Z,2017-09-01T00:00:00Z,Wandsworth,626582,483.0
Wandsworth2017-10-01T00:00Z,2017-10-01T00:00:00Z,Wandsworth,614717,395.0
Wandsworth2017-11-01T00:00Z,2017-11-01T00:00:00Z,Wandsworth,604817,362.0
Wandsworth2017-12-01T00:00Z,2017-12-01T00:00:00Z,Wandsworth,596879,339.0
Wandsworth2018-01-01T00:00Z,2018-01-01T00:00:00Z,Wandsworth,593915,333.0
Wandsworth2018-02-01T00:00Z,2018-02-01T00:00:00Z,Wandsworth,595071,290.0
Wandsworth2018-03-01T00:00Z,2018-03-01T00:00:00Z,Wandsworth,592506,355.0
Wandsworth2018-04-01T00:00Z,2018-04-01T00:00:00Z,Wandsworth,594836,348.0
Wandsworth2018-05-01T00:00Z,2018-05-01T00:00:00Z,Wandsworth,592915,413.0
Wandsworth2018-06-01T00:00Z,2018-06-01T00:00:00Z,Wandsworth,600150,497.0
Wandsworth2018-07-01T00:00Z,2018-07-01T00:00:00Z,Wandsworth,599239,498.0
Wandsworth2018-08-01T00:00Z,2018-08-01T00:00:00Z,Wandsworth,605836,529.0
Wandsworth2018-09-01T00:00Z,2018-09-01T00:00:00Z,Wandsworth,602060,357.0
Wandsworth2018-10-01T00:00Z,2018-10-01T00:00:00Z,Wandsworth,599208,334.0
Wandsworth2018-11-01T00:00Z,2018-11-01T00:00:00Z,Wandsworth,588550,428.0
Wandsworth2018-12-01T00:00Z,2018-12-01T00:00:00Z,Wandsworth,595504,349.0
Wandsworth2019-01-01T00:00Z,2019-01-01T00:00:00Z,Wandsworth,587609,304.0
Wandsworth2019-02-01T00:00Z,2019-02-01T00:00:00Z,Wandsworth,579970,297.0
Wandsworth2019-03-01T00:00Z,2019-03-01T00:00:00Z,Wandsworth,572831,310.0
Wandsworth2019-04-01T00:00Z,2019-04-01T00:00:00Z,Wandsworth,578421,265.0
Wandsworth2019-05-01T00:00Z,2019-05-01T00:00:00Z,Wandsworth,579743,330.0
Wandsworth2019-06-01T00:00Z,2019-06-01T00:00:00Z,Wandsworth,576629,320.0
Wandsworth2019-07-01T00:00Z,2019-07-01T00:00:00Z,Wandsworth,586165,435.0
Wandsworth2019-08-01T00:00Z,2019-08-01T00:00:00Z,Wandsworth,593268,427.0
Wandsworth2019-09-01T00:00Z,2019-09-01T00:00:00Z,Wandsworth,605360,361.0
Wandsworth2019-10-01T00:00Z,2019-10-01T00:00:00Z,Wandsworth,599182,330.0
Wandsworth2019-11-01T00:00Z,2019-11-01T00:00:00Z,Wandsworth,600835,347.0
Westminster1995-01-01T00:00Z,1995-01-01T00:00:00Z,Westminster,133025,339.0
Westminster1995-02-01T00:00Z,1995-02-01T00:00:00Z,Westminster,131468,251.0
Westminster1995-03-01T00:00Z,1995-03-01T00:00:00Z,Westminster,132260,365.0
Westminster1995-04-01T00:00Z,1995-04-01T00:00:00Z,Westminster,133370,328.0
Westminster1995-05-01T00:00Z,1995-05-01T00:00:00Z,Westminster,133911,317.0
Westminster1995-06-01T00:00Z,1995-06-01T00:00:00Z,Westminster,134562,370.0
Westminster1995-07-01T00:00Z,1995-07-01T00:00:00Z,Westminster,133450,323.0
Westminster1995-08-01T00:00Z,1995-08-01T00:00:00Z,Westminster,136582,353.0
Westminster1995-09-01T00:00Z,1995-09-01T00:00:00Z,Westminster,135993,346.0
Westminster1995-10-01T00:00Z,1995-10-01T00:00:00Z,Westminster,134513,300.0
Westminster1995-11-01T00:00Z,1995-11-01T00:00:00Z,Westminster,131741,312.0
Westminster1995-12-01T00:00Z,1995-12-01T00:00:00Z,Westminster,133394,319.0
Westminster1996-01-01T00:00Z,1996-01-01T00:00:00Z,Westminster,133843,335.0
Westminster1996-02-01T00:00Z,1996-02-01T00:00:00Z,Westminster,136229,236.0
Westminster1996-03-01T00:00Z,1996-03-01T00:00:00Z,Westminster,132810,330.0
Westminster1996-04-01T00:00Z,1996-04-01T00:00:00Z,Westminster,134668,316.0
Westminster1996-05-01T00:00Z,1996-05-01T00:00:00Z,Westminster,133051,393.0
Westminster1996-06-01T00:00Z,1996-06-01T00:00:00Z,Westminster,138852,361.0
Westminster1996-07-01T00:00Z,1996-07-01T00:00:00Z,Westminster,139436,431.0
Westminster1996-08-01T00:00Z,1996-08-01T00:00:00Z,Westminster,144182,453.0
Westminster1996-09-01T00:00Z,1996-09-01T00:00:00Z,Westminster,142223,437.0
Westminster1996-10-01T00:00Z,1996-10-01T00:00:00Z,Westminster,144137,475.0
Westminster1996-11-01T00:00Z,1996-11-01T00:00:00Z,Westminster,143427,444.0
Westminster1996-12-01T00:00Z,1996-12-01T00:00:00Z,Westminster,147407,482.0
Westminster1997-01-01T00:00Z,1997-01-01T00:00:00Z,Westminster,150842,427.0
Westminster1997-02-01T00:00Z,1997-02-01T00:00:00Z,Westminster,153231,417.0
Westminster1997-03-01T00:00Z,1997-03-01T00:00:00Z,Westminster,158273,432.0
Westminster1997-04-01T00:00Z,1997-04-01T00:00:00Z,Westminster,161637,518.0
Westminster1997-05-01T00:00Z,1997-05-01T00:00:00Z,Westminster,166046,516.0
Westminster1997-06-01T00:00Z,1997-06-01T00:00:00Z,Westminster,164894,702.0
Westminster1997-07-01T00:00Z,1997-07-01T00:00:00Z,Westminster,165481,640.0
Westminster1997-08-01T00:00Z,1997-08-01T00:00:00Z,Westminster,168254,534.0
Westminster1997-09-01T00:00Z,1997-09-01T00:00:00Z,Westminster,172825,653.0
Westminster1997-10-01T00:00Z,1997-10-01T00:00:00Z,Westminster,174358,531.0
Westminster1997-11-01T00:00Z,1997-11-01T00:00:00Z,Westminster,175552,447.0
Westminster1997-12-01T00:00Z,1997-12-01T00:00:00Z,Westminster,173978,497.0
Westminster1998-01-01T00:00Z,1998-01-01T00:00:00Z,Westminster,179527,373.0
Westminster1998-02-01T00:00Z,1998-02-01T00:00:00Z,Westminster,180294,360.0
Westminster1998-03-01T00:00Z,1998-03-01T00:00:00Z,Westminster,189293,448.0
Westminster1998-04-01T00:00Z,1998-04-01T00:00:00Z,Westminster,194817,491.0
Westminster1998-05-01T00:00Z,1998-05-01T00:00:00Z,Westminster,197806,517.0
Westminster1998-06-01T00:00Z,1998-06-01T00:00:00Z,Westminster,191821,467.0
Westminster1998-07-01T00:00Z,1998-07-01T00:00:00Z,Westminster,188999,550.0
Westminster1998-08-01T00:00Z,1998-08-01T00:00:00Z,Westminster,186698,419.0
Westminster1998-09-01T00:00Z,1998-09-01T00:00:00Z,Westminster,195119,498.0
Westminster1998-10-01T00:00Z,1998-10-01T00:00:00Z,Westminster,196667,416.0
Westminster1998-11-01T00:00Z,1998-11-01T00:00:00Z,Westminster,196670,344.0
Westminster1998-12-01T00:00Z,1998-12-01T00:00:00Z,Westminster,188672,464.0
Westminster1999-01-01T00:00Z,1999-01-01T00:00:00Z,Westminster,188601,353.0
Westminster1999-02-01T00:00Z,1999-02-01T00:00:00Z,Westminster,198481,357.0
Westminster1999-03-01T00:00Z,1999-03-01T00:00:00Z,Westminster,205497,461.0
Westminster1999-04-01T00:00Z,1999-04-01T00:00:00Z,Westminster,208213,496.0
Westminster1999-05-01T00:00Z,1999-05-01T00:00:00Z,Westminster,207511,522.0
Westminster1999-06-01T00:00Z,1999-06-01T00:00:00Z,Westminster,207264,606.0
Westminster1999-07-01T00:00Z,1999-07-01T00:00:00Z,Westminster,212332,708.0
Westminster1999-08-01T00:00Z,1999-08-01T00:00:00Z,Westminster,215078,690.0
Westminster1999-09-01T00:00Z,1999-09-01T00:00:00Z,Westminster,226465,672.0
Westminster1999-10-01T00:00Z,1999-10-01T00:00:00Z,Westminster,227557,602.0
Westminster1999-11-01T00:00Z,1999-11-01T00:00:00Z,Westminster,234440,589.0
Westminster1999-12-01T00:00Z,1999-12-01T00:00:00Z,Westminster,237074,587.0
Westminster2000-01-01T00:00Z,2000-01-01T00:00:00Z,Westminster,241773,593.0
Westminster2000-02-01T00:00Z,2000-02-01T00:00:00Z,Westminster,249505,463.0
Westminster2000-03-01T00:00Z,2000-03-01T00:00:00Z,Westminster,249858,662.0
Westminster2000-04-01T00:00Z,2000-04-01T00:00:00Z,Westminster,261213,562.0
Westminster2000-05-01T00:00Z,2000-05-01T00:00:00Z,Westminster,260800,563.0
Westminster2000-06-01T00:00Z,2000-06-01T00:00:00Z,Westminster,266373,541.0
Westminster2000-07-01T00:00Z,2000-07-01T00:00:00Z,Westminster,262937,476.0
Westminster2000-08-01T00:00Z,2000-08-01T00:00:00Z,Westminster,267330,432.0
Westminster2000-09-01T00:00Z,2000-09-01T00:00:00Z,Westminster,268578,437.0
Westminster2000-10-01T00:00Z,2000-10-01T00:00:00Z,Westminster,265928,457.0
Westminster2000-11-01T00:00Z,2000-11-01T00:00:00Z,Westminster,262800,546.0
Westminster2000-12-01T00:00Z,2000-12-01T00:00:00Z,Westminster,268812,478.0
Westminster2001-01-01T00:00Z,2001-01-01T00:00:00Z,Westminster,282566,418.0
Westminster2001-02-01T00:00Z,2001-02-01T00:00:00Z,Westminster,283984,367.0
Westminster2001-03-01T00:00Z,2001-03-01T00:00:00Z,Westminster,281982,497.0
Westminster2001-04-01T00:00Z,2001-04-01T00:00:00Z,Westminster,276752,500.0
Westminster2001-05-01T00:00Z,2001-05-01T00:00:00Z,Westminster,287045,510.0
Westminster2001-06-01T00:00Z,2001-06-01T00:00:00Z,Westminster,292515,516.0
Westminster2001-07-01T00:00Z,2001-07-01T00:00:00Z,Westminster,303695,586.0
Westminster2001-08-01T00:00Z,2001-08-01T00:00:00Z,Westminster,309873,566.0
Westminster2001-09-01T00:00Z,2001-09-01T00:00:00Z,Westminster,314580,480.0
Westminster2001-10-01T00:00Z,2001-10-01T00:00:00Z,Westminster,310590,433.0
Westminster2001-11-01T00:00Z,2001-11-01T00:00:00Z,Westminster,302516,473.0
Westminster2001-12-01T00:00Z,2001-12-01T00:00:00Z,Westminster,307169,400.0
Westminster2002-01-01T00:00Z,2002-01-01T00:00:00Z,Westminster,304679,373.0
Westminster2002-02-01T00:00Z,2002-02-01T00:00:00Z,Westminster,314895,403.0
Westminster2002-03-01T00:00Z,2002-03-01T00:00:00Z,Westminster,312817,498.0
Westminster2002-04-01T00:00Z,2002-04-01T00:00:00Z,Westminster,325626,566.0
Westminster2002-05-01T00:00Z,2002-05-01T00:00:00Z,Westminster,331670,573.0
Westminster2002-06-01T00:00Z,2002-06-01T00:00:00Z,Westminster,347473,589.0
Westminster2002-07-01T00:00Z,2002-07-01T00:00:00Z,Westminster,353874,665.0
Westminster2002-08-01T00:00Z,2002-08-01T00:00:00Z,Westminster,353259,573.0
Westminster2002-09-01T00:00Z,2002-09-01T00:00:00Z,Westminster,350582,534.0
Westminster2002-10-01T00:00Z,2002-10-01T00:00:00Z,Westminster,351142,493.0
Westminster2002-11-01T00:00Z,2002-11-01T00:00:00Z,Westminster,365271,477.0
Westminster2002-12-01T00:00Z,2002-12-01T00:00:00Z,Westminster,364181,514.0
Westminster2003-01-01T00:00Z,2003-01-01T00:00:00Z,Westminster,366519,398.0
Westminster2003-02-01T00:00Z,2003-02-01T00:00:00Z,Westminster,363275,302.0
Westminster2003-03-01T00:00Z,2003-03-01T00:00:00Z,Westminster,364158,355.0
Westminster2003-04-01T00:00Z,2003-04-01T00:00:00Z,Westminster,370044,365.0
Westminster2003-05-01T00:00Z,2003-05-01T00:00:00Z,Westminster,367964,348.0
Westminster2003-06-01T00:00Z,2003-06-01T00:00:00Z,Westminster,364480,420.0
Westminster2003-07-01T00:00Z,2003-07-01T00:00:00Z,Westminster,361780,458.0
Westminster2003-08-01T00:00Z,2003-08-01T00:00:00Z,Westminster,354093,452.0
Westminster2003-09-01T00:00Z,2003-09-01T00:00:00Z,Westminster,363351,498.0
Westminster2003-10-01T00:00Z,2003-10-01T00:00:00Z,Westminster,360222,523.0
Westminster2003-11-01T00:00Z,2003-11-01T00:00:00Z,Westminster,362524,496.0
Westminster2003-12-01T00:00Z,2003-12-01T00:00:00Z,Westminster,363182,474.0
Westminster2004-01-01T00:00Z,2004-01-01T00:00:00Z,Westminster,364542,403.0
Westminster2004-02-01T00:00Z,2004-02-01T00:00:00Z,Westminster,366039,372.0
Westminster2004-03-01T00:00Z,2004-03-01T00:00:00Z,Westminster,362899,505.0
Westminster2004-04-01T00:00Z,2004-04-01T00:00:00Z,Westminster,378992,521.0
Westminster2004-05-01T00:00Z,2004-05-01T00:00:00Z,Westminster,387159,411.0
Westminster2004-06-01T00:00Z,2004-06-01T00:00:00Z,Westminster,394039,494.0
Westminster2004-07-01T00:00Z,2004-07-01T00:00:00Z,Westminster,391718,548.0
Westminster2004-08-01T00:00Z,2004-08-01T00:00:00Z,Westminster,387130,402.0
Westminster2004-09-01T00:00Z,2004-09-01T00:00:00Z,Westminster,386130,472.0
Westminster2004-10-01T00:00Z,2004-10-01T00:00:00Z,Westminster,374054,358.0
Westminster2004-11-01T00:00Z,2004-11-01T00:00:00Z,Westminster,380433,353.0
Westminster2004-12-01T00:00Z,2004-12-01T00:00:00Z,Westminster,379609,299.0
Westminster2005-01-01T00:00Z,2005-01-01T00:00:00Z,Westminster,393894,270.0
Westminster2005-02-01T00:00Z,2005-02-01T00:00:00Z,Westminster,400299,283.0
Westminster2005-03-01T00:00Z,2005-03-01T00:00:00Z,Westminster,405885,346.0
Westminster2005-04-01T00:00Z,2005-04-01T00:00:00Z,Westminster,402955,367.0
Westminster2005-05-01T00:00Z,2005-05-01T00:00:00Z,Westminster,402717,423.0
Westminster2005-06-01T00:00Z,2005-06-01T00:00:00Z,Westminster,401073,484.0
Westminster2005-07-01T00:00Z,2005-07-01T00:00:00Z,Westminster,400865,452.0
Westminster2005-08-01T00:00Z,2005-08-01T00:00:00Z,Westminster,404889,496.0
Westminster2005-09-01T00:00Z,2005-09-01T00:00:00Z,Westminster,401667,503.0
Westminster2005-10-01T00:00Z,2005-10-01T00:00:00Z,Westminster,395130,398.0
Westminster2005-11-01T00:00Z,2005-11-01T00:00:00Z,Westminster,386803,417.0
Westminster2005-12-01T00:00Z,2005-12-01T00:00:00Z,Westminster,396443,445.0
Westminster2006-01-01T00:00Z,2006-01-01T00:00:00Z,Westminster,406413,416.0
Westminster2006-02-01T00:00Z,2006-02-01T00:00:00Z,Westminster,420423,439.0
Westminster2006-03-01T00:00Z,2006-03-01T00:00:00Z,Westminster,422314,556.0
Westminster2006-04-01T00:00Z,2006-04-01T00:00:00Z,Westminster,425662,517.0
Westminster2006-05-01T00:00Z,2006-05-01T00:00:00Z,Westminster,425645,527.0
Westminster2006-06-01T00:00Z,2006-06-01T00:00:00Z,Westminster,440489,618.0
Westminster2006-07-01T00:00Z,2006-07-01T00:00:00Z,Westminster,443770,578.0
Westminster2006-08-01T00:00Z,2006-08-01T00:00:00Z,Westminster,451560,518.0
Westminster2006-09-01T00:00Z,2006-09-01T00:00:00Z,Westminster,450582,565.0
Westminster2006-10-01T00:00Z,2006-10-01T00:00:00Z,Westminster,457769,540.0
Westminster2006-11-01T00:00Z,2006-11-01T00:00:00Z,Westminster,449109,482.0
Westminster2006-12-01T00:00Z,2006-12-01T00:00:00Z,Westminster,448641,498.0
Westminster2007-01-01T00:00Z,2007-01-01T00:00:00Z,Westminster,462061,475.0
Westminster2007-02-01T00:00Z,2007-02-01T00:00:00Z,Westminster,472341,412.0
Westminster2007-03-01T00:00Z,2007-03-01T00:00:00Z,Westminster,483535,475.0
Westminster2007-04-01T00:00Z,2007-04-01T00:00:00Z,Westminster,471224,466.0
Westminster2007-05-01T00:00Z,2007-05-01T00:00:00Z,Westminster,487287,468.0
Westminster2007-06-01T00:00Z,2007-06-01T00:00:00Z,Westminster,500039,484.0
Westminster2007-07-01T00:00Z,2007-07-01T00:00:00Z,Westminster,528035,502.0
Westminster2007-08-01T00:00Z,2007-08-01T00:00:00Z,Westminster,538993,514.0
Westminster2007-09-01T00:00Z,2007-09-01T00:00:00Z,Westminster,552248,410.0
Westminster2007-10-01T00:00Z,2007-10-01T00:00:00Z,Westminster,557076,414.0
Westminster2007-11-01T00:00Z,2007-11-01T00:00:00Z,Westminster,557540,405.0
Westminster2007-12-01T00:00Z,2007-12-01T00:00:00Z,Westminster,562740,326.0
Westminster2008-01-01T00:00Z,2008-01-01T00:00:00Z,Westminster,546512,289.0
Westminster2008-02-01T00:00Z,2008-02-01T00:00:00Z,Westminster,547328,258.0
Westminster2008-03-01T00:00Z,2008-03-01T00:00:00Z,Westminster,523788,228.0
Westminster2008-04-01T00:00Z,2008-04-01T00:00:00Z,Westminster,537718,303.0
Westminster2008-05-01T00:00Z,2008-05-01T00:00:00Z,Westminster,538747,270.0
Westminster2008-06-01T00:00Z,2008-06-01T00:00:00Z,Westminster,537791,311.0
Westminster2008-07-01T00:00Z,2008-07-01T00:00:00Z,Westminster,545556,223.0
Westminster2008-08-01T00:00Z,2008-08-01T00:00:00Z,Westminster,537817,183.0
Westminster2008-09-01T00:00Z,2008-09-01T00:00:00Z,Westminster,548286,193.0
Westminster2008-10-01T00:00Z,2008-10-01T00:00:00Z,Westminster,535957,194.0
Westminster2008-11-01T00:00Z,2008-11-01T00:00:00Z,Westminster,542802,149.0
Westminster2008-12-01T00:00Z,2008-12-01T00:00:00Z,Westminster,540059,145.0
Westminster2009-01-01T00:00Z,2009-01-01T00:00:00Z,Westminster,524989,140.0
Westminster2009-02-01T00:00Z,2009-02-01T00:00:00Z,Westminster,507140,135.0
Westminster2009-03-01T00:00Z,2009-03-01T00:00:00Z,Westminster,502387,163.0
Westminster2009-04-01T00:00Z,2009-04-01T00:00:00Z,Westminster,508550,166.0
Westminster2009-05-01T00:00Z,2009-05-01T00:00:00Z,Westminster,520436,176.0
Westminster2009-06-01T00:00Z,2009-06-01T00:00:00Z,Westminster,510955,238.0
Westminster2009-07-01T00:00Z,2009-07-01T00:00:00Z,Westminster,523937,303.0
Westminster2009-08-01T00:00Z,2009-08-01T00:00:00Z,Westminster,521952,268.0
Westminster2009-09-01T00:00Z,2009-09-01T00:00:00Z,Westminster,553714,323.0
Westminster2009-10-01T00:00Z,2009-10-01T00:00:00Z,Westminster,562888,315.0
Westminster2009-11-01T00:00Z,2009-11-01T00:00:00Z,Westminster,573101,319.0
Westminster2009-12-01T00:00Z,2009-12-01T00:00:00Z,Westminster,575113,313.0
Westminster2010-01-01T00:00Z,2010-01-01T00:00:00Z,Westminster,596236,253.0
Westminster2010-02-01T00:00Z,2010-02-01T00:00:00Z,Westminster,613473,239.0
Westminster2010-03-01T00:00Z,2010-03-01T00:00:00Z,Westminster,607614,317.0
Westminster2010-04-01T00:00Z,2010-04-01T00:00:00Z,Westminster,590583,314.0
Westminster2010-05-01T00:00Z,2010-05-01T00:00:00Z,Westminster,578829,264.0
Westminster2010-06-01T00:00Z,2010-06-01T00:00:00Z,Westminster,594354,365.0
Westminster2010-07-01T00:00Z,2010-07-01T00:00:00Z,Westminster,599540,367.0
Westminster2010-08-01T00:00Z,2010-08-01T00:00:00Z,Westminster,618616,280.0
Westminster2010-09-01T00:00Z,2010-09-01T00:00:00Z,Westminster,623291,290.0
Westminster2010-10-01T00:00Z,2010-10-01T00:00:00Z,Westminster,628964,306.0
Westminster2010-11-01T00:00Z,2010-11-01T00:00:00Z,Westminster,618176,262.0
Westminster2010-12-01T00:00Z,2010-12-01T00:00:00Z,Westminster,610704,306.0
Westminster2011-01-01T00:00Z,2011-01-01T00:00:00Z,Westminster,598580,260.0
Westminster2011-02-01T00:00Z,2011-02-01T00:00:00Z,Westminster,603248,243.0
Westminster2011-03-01T00:00Z,2011-03-01T00:00:00Z,Westminster,629536,304.0
Westminster2011-04-01T00:00Z,2011-04-01T00:00:00Z,Westminster,650659,281.0
Westminster2011-05-01T00:00Z,2011-05-01T00:00:00Z,Westminster,647256,203.0
Westminster2011-06-01T00:00Z,2011-06-01T00:00:00Z,Westminster,626108,300.0
Westminster2011-07-01T00:00Z,2011-07-01T00:00:00Z,Westminster,630766,308.0
Westminster2011-08-01T00:00Z,2011-08-01T00:00:00Z,Westminster,644666,299.0
Westminster2011-09-01T00:00Z,2011-09-01T00:00:00Z,Westminster,649456,288.0
Westminster2011-10-01T00:00Z,2011-10-01T00:00:00Z,Westminster,635376,241.0
Westminster2011-11-01T00:00Z,2011-11-01T00:00:00Z,Westminster,636095,271.0
Westminster2011-12-01T00:00Z,2011-12-01T00:00:00Z,Westminster,638417,279.0
Westminster2012-01-01T00:00Z,2012-01-01T00:00:00Z,Westminster,653185,223.0
Westminster2012-02-01T00:00Z,2012-02-01T00:00:00Z,Westminster,654620,246.0
Westminster2012-03-01T00:00Z,2012-03-01T00:00:00Z,Westminster,642527,257.0
Westminster2012-04-01T00:00Z,2012-04-01T00:00:00Z,Westminster,650452,228.0
Westminster2012-05-01T00:00Z,2012-05-01T00:00:00Z,Westminster,664967,304.0
Westminster2012-06-01T00:00Z,2012-06-01T00:00:00Z,Westminster,704720,278.0
Westminster2012-07-01T00:00Z,2012-07-01T00:00:00Z,Westminster,711877,337.0
Westminster2012-08-01T00:00Z,2012-08-01T00:00:00Z,Westminster,739683,272.0
Westminster2012-09-01T00:00Z,2012-09-01T00:00:00Z,Westminster,730967,246.0
Westminster2012-10-01T00:00Z,2012-10-01T00:00:00Z,Westminster,736039,284.0
Westminster2012-11-01T00:00Z,2012-11-01T00:00:00Z,Westminster,729044,283.0
Westminster2012-12-01T00:00Z,2012-12-01T00:00:00Z,Westminster,745032,263.0
Westminster2013-01-01T00:00Z,2013-01-01T00:00:00Z,Westminster,736489,257.0
Westminster2013-02-01T00:00Z,2013-02-01T00:00:00Z,Westminster,733269,285.0
Westminster2013-03-01T00:00Z,2013-03-01T00:00:00Z,Westminster,730982,242.0
Westminster2013-04-01T00:00Z,2013-04-01T00:00:00Z,Westminster,771734,262.0
Westminster2013-05-01T00:00Z,2013-05-01T00:00:00Z,Westminster,786436,304.0
Westminster2013-06-01T00:00Z,2013-06-01T00:00:00Z,Westminster,793531,303.0
Westminster2013-07-01T00:00Z,2013-07-01T00:00:00Z,Westminster,786473,323.0
Westminster2013-08-01T00:00Z,2013-08-01T00:00:00Z,Westminster,779457,340.0
Westminster2013-09-01T00:00Z,2013-09-01T00:00:00Z,Westminster,814185,348.0
Westminster2013-10-01T00:00Z,2013-10-01T00:00:00Z,Westminster,834515,310.0
Westminster2013-11-01T00:00Z,2013-11-01T00:00:00Z,Westminster,854946,340.0
Westminster2013-12-01T00:00Z,2013-12-01T00:00:00Z,Westminster,857653,321.0
Westminster2014-01-01T00:00Z,2014-01-01T00:00:00Z,Westminster,855067,303.0
Westminster2014-02-01T00:00Z,2014-02-01T00:00:00Z,Westminster,879566,254.0
Westminster2014-03-01T00:00Z,2014-03-01T00:00:00Z,Westminster,877610,264.0
Westminster2014-04-01T00:00Z,2014-04-01T00:00:00Z,Westminster,890320,305.0
Westminster2014-05-01T00:00Z,2014-05-01T00:00:00Z,Westminster,896171,338.0
Westminster2014-06-01T00:00Z,2014-06-01T00:00:00Z,Westminster,923345,421.0
Westminster2014-07-01T00:00Z,2014-07-01T00:00:00Z,Westminster,941641,319.0
Westminster2014-08-01T00:00Z,2014-08-01T00:00:00Z,Westminster,949690,280.0
Westminster2014-09-01T00:00Z,2014-09-01T00:00:00Z,Westminster,953216,371.0
Westminster2014-10-01T00:00Z,2014-10-01T00:00:00Z,Westminster,955882,288.0
Westminster2014-11-01T00:00Z,2014-11-01T00:00:00Z,Westminster,974047,217.0
Westminster2014-12-01T00:00Z,2014-12-01T00:00:00Z,Westminster,975871,280.0
Westminster2015-01-01T00:00Z,2015-01-01T00:00:00Z,Westminster,976649,222.0
Westminster2015-02-01T00:00Z,2015-02-01T00:00:00Z,Westminster,979436,199.0
Westminster2015-03-01T00:00Z,2015-03-01T00:00:00Z,Westminster,966294,243.0
Westminster2015-04-01T00:00Z,2015-04-01T00:00:00Z,Westminster,945095,264.0
Westminster2015-05-01T00:00Z,2015-05-01T00:00:00Z,Westminster,922584,200.0
Westminster2015-06-01T00:00Z,2015-06-01T00:00:00Z,Westminster,928566,264.0
Westminster2015-07-01T00:00Z,2015-07-01T00:00:00Z,Westminster,958776,269.0
Westminster2015-08-01T00:00Z,2015-08-01T00:00:00Z,Westminster,935638,241.0
Westminster2015-09-01T00:00Z,2015-09-01T00:00:00Z,Westminster,971985,270.0
Westminster2015-10-01T00:00Z,2015-10-01T00:00:00Z,Westminster,963914,278.0
Westminster2015-11-01T00:00Z,2015-11-01T00:00:00Z,Westminster,1013362,212.0
Westminster2015-12-01T00:00Z,2015-12-01T00:00:00Z,Westminster,1013417,264.0
Westminster2016-01-01T00:00Z,2016-01-01T00:00:00Z,Westminster,1024447,207.0
Westminster2016-02-01T00:00Z,2016-02-01T00:00:00Z,Westminster,989059,196.0
Westminster2016-03-01T00:00Z,2016-03-01T00:00:00Z,Westminster,971279,581.0
Westminster2016-04-01T00:00Z,2016-04-01T00:00:00Z,Westminster,966369,126.0
