Id,Date,Town,AveragePrice,HousesSold
england1998-05-01,1998-05-01T00:00:00Z,england,64277,86607.0
england1998-06-01,1998-06-01T00:00:00Z,england,64637,91723.0
england1998-07-01,1998-07-01T00:00:00Z,england,65475,103581.0
england1998-08-01,1998-08-01T00:00:00Z,england,65743,89172.0
england1998-09-01,1998-09-01T00:00:00Z,england,65606,85283.0
england1998-10-01,1998-10-01T00:00:00Z,england,65462,88339.0
england1998-11-01,1998-11-01T00:00:00Z,england,65365,81770.0
england1998-12-01,1998-12-01T00:00:00Z,england,65575,84154.0
england1999-01-01,1999-01-01T00:00:00Z,england,65766,59989.0
england1999-02-01,1999-02-01T00:00:00Z,england,65522,62164.0
england1999-03-01,1999-03-01T00:00:00Z,england,66378,83947.0
england1999-04-01,1999-04-01T00:00:00Z,england,67648,89255.0
england1999-05-01,1999-05-01T00:00:00Z,england,68402,89095.0
england1999-06-01,1999-06-01T00:00:00Z,england,69428,100844.0
england1999-07-01,1999-07-01T00:00:00Z,england,70612,119652.0
england1999-08-01,1999-08-01T00:00:00Z,england,71699,108298.0
england1999-09-01,1999-09-01T00:00:00Z,england,72816,102445.0
england1999-10-01,1999-10-01T00:00:00Z,england,73273,107395.0
england1999-11-01,1999-11-01T00:00:00Z,england,74234,103902.0
england1999-12-01,1999-12-01T00:00:00Z,england,75071,102442.0
england2000-01-01,2000-01-01T00:00:00Z,england,75219,68031.0
england2000-02-01,2000-02-01T00:00:00Z,england,75630,72364.0
england2000-03-01,2000-03-01T00:00:00Z,england,77016,96354.0
england2000-04-01,2000-04-01T00:00:00Z,england,79635,88707.0
england2000-05-01,2000-05-01T00:00:00Z,england,80348,92309.0
england2000-06-01,2000-06-01T00:00:00Z,england,81269,105431.0
england2000-07-01,2000-07-01T00:00:00Z,england,82563,95400.0
england2000-08-01,2000-08-01T00:00:00Z,england,83504,94346.0
england2000-09-01,2000-09-01T00:00:00Z,england,83590,88148.0
england2000-10-01,2000-10-01T00:00:00Z,england,83261,83099.0
england2000-11-01,2000-11-01T00:00:00Z,england,83546,83309.0
england2000-12-01,2000-12-01T00:00:00Z,england,84191,90823.0
england2001-01-01,2001-01-01T00:00:00Z,england,84377,64870.0
england2001-02-01,2001-02-01T00:00:00Z,england,84245,67134.0
england2001-03-01,2001-03-01T00:00:00Z,england,85242,90226.0
england2001-04-01,2001-04-01T00:00:00Z,england,87439,88556.0
england2001-05-01,2001-05-01T00:00:00Z,england,88719,99478.0
england2001-06-01,2001-06-01T00:00:00Z,england,89980,113447.0
england2001-07-01,2001-07-01T00:00:00Z,england,91430,113200.0
england2001-08-01,2001-08-01T00:00:00Z,england,93331,124849.0
england2001-09-01,2001-09-01T00:00:00Z,england,93682,98296.0
england2001-10-01,2001-10-01T00:00:00Z,england,94161,105633.0
england2001-11-01,2001-11-01T00:00:00Z,england,95083,109149.0
england2001-12-01,2001-12-01T00:00:00Z,england,95992,93329.0
england2002-01-01,2002-01-01T00:00:00Z,england,96215,71678.0
england2002-02-01,2002-02-01T00:00:00Z,england,96676,77131.0
england2002-03-01,2002-03-01T00:00:00Z,england,98962,102828.0
england2002-04-01,2002-04-01T00:00:00Z,england,101355,99638.0
england2002-05-01,2002-05-01T00:00:00Z,england,104458,132163.0
england2002-06-01,2002-06-01T00:00:00Z,england,106811,104285.0
england2002-07-01,2002-07-01T00:00:00Z,england,110001,126475.0
england2002-08-01,2002-08-01T00:00:00Z,england,112832,126360.0
england2002-09-01,2002-09-01T00:00:00Z,england,113914,104054.0
england2002-10-01,2002-10-01T00:00:00Z,england,115879,106125.0
england2002-11-01,2002-11-01T00:00:00Z,england,118693,110850.0
england2002-12-01,2002-12-01T00:00:00Z,england,119982,102070.0
england2003-01-01,2003-01-01T00:00:00Z,england,121610,79926.0
england2003-02-01,2003-02-01T00:00:00Z,england,121754,75657.0
england2003-03-01,2003-03-01T00:00:00Z,england,123258,80112.0
england2003-04-01,2003-04-01T00:00:00Z,england,126239,82897.0
england2003-05-01,2003-05-01T00:00:00Z,england,128299,91813.0
england2003-06-01,2003-06-01T00:00:00Z,england,129353,94507.0
england2003-07-01,2003-07-01T00:00:00Z,england,132318,103522.0
england2003-08-01,2003-08-01T00:00:00Z,england,133896,109995.0
england2003-09-01,2003-09-01T00:00:00Z,england,133848,106682.0
england2003-10-01,2003-10-01T00:00:00Z,england,135885,119798.0
england2003-11-01,2003-11-01T00:00:00Z,england,137178,112141.0
england2003-12-01,2003-12-01T00:00:00Z,england,138985,116105.0
england2004-01-01,2004-01-01T00:00:00Z,england,139719,86697.0
england2004-02-01,2004-02-01T00:00:00Z,england,140284,86512.0
england2004-03-01,2004-03-01T00:00:00Z,england,142571,100342.0
england2004-04-01,2004-04-01T00:00:00Z,england,147250,114092.0
england2004-05-01,2004-05-01T00:00:00Z,england,150115,105117.0
england2004-06-01,2004-06-01T00:00:00Z,england,153527,118877.0
england2004-07-01,2004-07-01T00:00:00Z,england,156730,126778.0
england2004-08-01,2004-08-01T00:00:00Z,england,158760,109199.0
england2004-09-01,2004-09-01T00:00:00Z,england,159243,93996.0
england2004-10-01,2004-10-01T00:00:00Z,england,159358,90273.0
england2004-11-01,2004-11-01T00:00:00Z,england,160330,79540.0
england2004-12-01,2004-12-01T00:00:00Z,england,159886,80888.0
england2005-01-01,2005-01-01T00:00:00Z,england,158572,53464.0
england2005-02-01,2005-02-01T00:00:00Z,england,158609,56044.0
england2005-03-01,2005-03-01T00:00:00Z,england,159642,67322.0
england2005-04-01,2005-04-01T00:00:00Z,england,161336,78958.0
england2005-05-01,2005-05-01T00:00:00Z,england,163064,79951.0
england2005-06-01,2005-06-01T00:00:00Z,england,164069,92080.0
england2005-07-01,2005-07-01T00:00:00Z,england,165756,96925.0
england2005-08-01,2005-08-01T00:00:00Z,england,166440,94592.0
england2005-09-01,2005-09-01T00:00:00Z,england,166168,96191.0
england2005-10-01,2005-10-01T00:00:00Z,england,165637,88571.0
england2005-11-01,2005-11-01T00:00:00Z,england,166303,91445.0
england2005-12-01,2005-12-01T00:00:00Z,england,167244,102289.0
england2006-01-01,2006-01-01T00:00:00Z,england,166544,73019.0
england2006-02-01,2006-02-01T00:00:00Z,england,166896,75775.0
england2006-03-01,2006-03-01T00:00:00Z,england,168001,99396.0
england2006-04-01,2006-04-01T00:00:00Z,england,171129,91305.0
england2006-05-01,2006-05-01T00:00:00Z,england,172699,101080.0
england2006-06-01,2006-06-01T00:00:00Z,england,174231,120679.0
england2006-07-01,2006-07-01T00:00:00Z,england,176164,112469.0
england2006-08-01,2006-08-01T00:00:00Z,england,177603,118684.0
england2006-09-01,2006-09-01T00:00:00Z,england,178275,113761.0
england2006-10-01,2006-10-01T00:00:00Z,england,178927,110764.0
england2006-11-01,2006-11-01T00:00:00Z,england,179718,112690.0
england2006-12-01,2006-12-01T00:00:00Z,england,182031,119458.0
england2007-01-01,2007-01-01T00:00:00Z,england,181824,85121.0
england2007-02-01,2007-02-01T00:00:00Z,england,182397,84374.0
england2007-03-01,2007-03-01T00:00:00Z,england,183712,103039.0
england2007-04-01,2007-04-01T00:00:00Z,england,186711,92543.0
england2007-05-01,2007-05-01T00:00:00Z,england,188814,104937.0
england2007-06-01,2007-06-01T00:00:00Z,england,190822,120076.0
england2007-07-01,2007-07-01T00:00:00Z,england,193360,113560.0
england2007-08-01,2007-08-01T00:00:00Z,england,194328,121246.0
england2007-09-01,2007-09-01T00:00:00Z,england,194764,95771.0
england2007-10-01,2007-10-01T00:00:00Z,england,194700,100053.0
england2007-11-01,2007-11-01T00:00:00Z,england,194502,98151.0
england2007-12-01,2007-12-01T00:00:00Z,england,194373,79311.0
england2008-01-01,2008-01-01T00:00:00Z,england,191750,56189.0
england2008-02-01,2008-02-01T00:00:00Z,england,190066,59992.0
england2008-03-01,2008-03-01T00:00:00Z,england,188657,56066.0
england2008-04-01,2008-04-01T00:00:00Z,england,189115,60459.0
england2008-05-01,2008-05-01T00:00:00Z,england,189777,62969.0
england2008-06-01,2008-06-01T00:00:00Z,england,187350,57038.0
england2008-07-01,2008-07-01T00:00:00Z,england,185844,51095.0
england2008-08-01,2008-08-01T00:00:00Z,england,181494,46910.0
england2008-09-01,2008-09-01T00:00:00Z,england,177232,40222.0
england2008-10-01,2008-10-01T00:00:00Z,england,173249,43079.0
england2008-11-01,2008-11-01T00:00:00Z,england,168230,35029.0
england2008-12-01,2008-12-01T00:00:00Z,england,165795,38540.0
england2009-01-01,2009-01-01T00:00:00Z,england,162673,25782.0
england2009-02-01,2009-02-01T00:00:00Z,england,160956,26660.0
england2009-03-01,2009-03-01T00:00:00Z,england,159340,34857.0
england2009-04-01,2009-04-01T00:00:00Z,england,160701,37585.0
england2009-05-01,2009-05-01T00:00:00Z,england,162740,43500.0
england2009-06-01,2009-06-01T00:00:00Z,england,164536,51058.0
england2009-07-01,2009-07-01T00:00:00Z,england,167673,60332.0
england2009-08-01,2009-08-01T00:00:00Z,england,169603,56038.0
england2009-09-01,2009-09-01T00:00:00Z,england,171214,56068.0
england2009-10-01,2009-10-01T00:00:00Z,england,172314,62974.0
england2009-11-01,2009-11-01T00:00:00Z,england,172818,58583.0
england2009-12-01,2009-12-01T00:00:00Z,england,174136,75376.0
england2010-01-01,2010-01-01T00:00:00Z,england,174458,34383.0
england2010-02-01,2010-02-01T00:00:00Z,england,175248,40718.0
england2010-03-01,2010-03-01T00:00:00Z,england,174765,49166.0
england2010-04-01,2010-04-01T00:00:00Z,england,176796,49802.0
england2010-05-01,2010-05-01T00:00:00Z,england,177754,49793.0
england2010-06-01,2010-06-01T00:00:00Z,england,178655,59887.0
england2010-07-01,2010-07-01T00:00:00Z,england,180519,64635.0
england2010-08-01,2010-08-01T00:00:00Z,england,180807,58984.0
england2010-09-01,2010-09-01T00:00:00Z,england,180231,55114.0
england2010-10-01,2010-10-01T00:00:00Z,england,178102,55948.0
england2010-11-01,2010-11-01T00:00:00Z,england,176301,53689.0
england2010-12-01,2010-12-01T00:00:00Z,england,176036,54383.0
england2011-01-01,2011-01-01T00:00:00Z,england,174442,36005.0
england2011-02-01,2011-02-01T00:00:00Z,england,173811,37892.0
england2011-03-01,2011-03-01T00:00:00Z,england,173046,44568.0
england2011-04-01,2011-04-01T00:00:00Z,england,175490,48605.0
england2011-05-01,2011-05-01T00:00:00Z,england,174668,46851.0
england2011-06-01,2011-06-01T00:00:00Z,england,174838,55226.0
england2011-07-01,2011-07-01T00:00:00Z,england,177164,59692.0
england2011-08-01,2011-08-01T00:00:00Z,england,177335,61631.0
england2011-09-01,2011-09-01T00:00:00Z,england,176783,60860.0
england2011-10-01,2011-10-01T00:00:00Z,england,175171,55412.0
england2011-11-01,2011-11-01T00:00:00Z,england,175200,57594.0
england2011-12-01,2011-12-01T00:00:00Z,england,174812,60991.0
england2012-01-01,2012-01-01T00:00:00Z,england,174179,42125.0
england2012-02-01,2012-02-01T00:00:00Z,england,174161,43023.0
england2012-03-01,2012-03-01T00:00:00Z,england,174323,58990.0
england2012-04-01,2012-04-01T00:00:00Z,england,176543,41395.0
england2012-05-01,2012-05-01T00:00:00Z,england,177026,50413.0
england2012-06-01,2012-06-01T00:00:00Z,england,178696,57212.0
england2012-07-01,2012-07-01T00:00:00Z,england,179756,56838.0
england2012-08-01,2012-08-01T00:00:00Z,england,180129,62396.0
england2012-09-01,2012-09-01T00:00:00Z,england,179563,50670.0
england2012-10-01,2012-10-01T00:00:00Z,england,178412,56410.0
england2012-11-01,2012-11-01T00:00:00Z,england,178662,61010.0
england2012-12-01,2012-12-01T00:00:00Z,england,178406,54054.0
england2013-01-01,2013-01-01T00:00:00Z,england,176816,41530.0
england2013-02-01,2013-02-01T00:00:00Z,england,177203,43191.0
england2013-03-01,2013-03-01T00:00:00Z,england,178189,52099.0
england2013-04-01,2013-04-01T00:00:00Z,england,179900,48744.0
england2013-05-01,2013-05-01T00:00:00Z,england,180621,63360.0
england2013-06-01,2013-06-01T00:00:00Z,england,182088,63222.0
england2013-07-01,2013-07-01T00:00:00Z,england,184274,70536.0
england2013-08-01,2013-08-01T00:00:00Z,england,185642,76183.0
england2013-09-01,2013-09-01T00:00:00Z,england,186082,67217.0
england2013-10-01,2013-10-01T00:00:00Z,england,185358,75111.0
england2013-11-01,2013-11-01T00:00:00Z,england,186260,81041.0
england2013-12-01,2013-12-01T00:00:00Z,england,188544,77833.0
england2014-01-01,2014-01-01T00:00:00Z,england,188265,64587.0
england2014-02-01,2014-02-01T00:00:00Z,england,189347,64181.0
england2014-03-01,2014-03-01T00:00:00Z,england,190037,66594.0
england2014-04-01,2014-04-01T00:00:00Z,england,194251,69314.0
england2014-05-01,2014-05-01T00:00:00Z,england,196171,76211.0
england2014-06-01,2014-06-01T00:00:00Z,england,197951,79628.0
england2014-07-01,2014-07-01T00:00:00Z,england,200825,83160.0
england2014-08-01,2014-08-01T00:00:00Z,england,203406,86320.0
england2014-09-01,2014-09-01T00:00:00Z,england,203639,77547.0
england2014-10-01,2014-10-01T00:00:00Z,england,203311,84927.0
england2014-11-01,2014-11-01T00:00:00Z,england,202704,72004.0
england2014-12-01,2014-12-01T00:00:00Z,england,203346,76741.0
england2015-01-01,2015-01-01T00:00:00Z,england,202856,56362.0
england2015-02-01,2015-02-01T00:00:00Z,england,203424,57669.0
england2015-03-01,2015-03-01T00:00:00Z,england,203360,65281.0
england2015-04-01,2015-04-01T00:00:00Z,england,205936,62391.0
england2015-05-01,2015-05-01T00:00:00Z,england,208265,72232.0
