ID,COD-DISTRITO,DISTRITO,COD-BARRIO,BARRIO,VIA,NUMERO,COLOR,L-B,PLAZAS
B-7365,04,SALAMANCA,04-01,RECOLETOS,CALLE DEL MARQUES DEL DUERO,3,Verde,Línea,"7"
B-7366,04,SALAMANCA,04-01,RECOLETOS,CALLE DEL MARQUES DEL DUERO,6,Verde,Línea,"1"
B-7367,04,SALAMANCA,04-01,RECOLETOS,CALLE DEL MARQUES DEL DUERO,7,Verde,Línea,"7"
B-7368,04,SALAMANCA,04-01,RECOLETOS,CALLE DEL MARQUES DEL DUERO,7,Verde,Línea,"3"
B-7369,04,SALAMANCA,04-01,RECOLETOS,AVENIDA MENENDEZ PELAYO,2,Verde,Línea,"3"
B-7370,04,SALAMANCA,04-01,RECOLETOS,AVENIDA MENENDEZ PELAYO,4,Verde,Línea,"7"
B-7371,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,1,Verde,Batería,"3"
B-7372,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,2,Verde,Línea,"3"
B-7373,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,3,Verde,Línea,"2"
B-7374,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,3,Verde,Batería,"11"
B-7375,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,4,Verde,Línea,"2"
B-7376,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,7,Verde,Batería,"11"
B-7377,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,8,Verde,Línea,"9"
B-7378,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,14,Verde,Batería,"4"
B-7379,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,15,Verde,Batería,"19"
B-7380,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,15,Verde,Línea,"10"
B-7381,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,18,Verde,Línea,"2"
B-7382,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,19,Verde,Línea,"3"
B-7383,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,20,Verde,Línea,"1"
B-7384,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,22,Verde,Línea,"1"
B-7385,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,24,Verde,Línea,"4"
B-7386,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,24,Verde,Línea,"1"
B-7387,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,25,Verde,Línea,"2"
B-7388,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,26,Verde,Batería,"8"
B-7389,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,27,Verde,Batería,"3"
B-7390,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,28,Verde,Línea,"3"
B-7391,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,28,Verde,Línea,"3"
B-7392,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,31,Verde,Batería,"4"
B-7393,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,31,Verde,Línea,"11"
B-7394,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,32,Verde,Línea,"5"
B-7395,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,33,Verde,Línea,"2"
B-7396,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,34,Verde,Línea,"1"
B-7397,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,36,Verde,Línea,"3"
B-7398,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,38,Verde,Batería,"15"
B-7399,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,38,Verde,Línea,"7"
B-7400,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,39,Verde,Batería,"17"
B-7401,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,40,Verde,Línea,"3"
B-7402,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,46,Verde,Línea,"4"
B-7403,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,47,Verde,Batería,"2"
B-7404,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,49,Verde,Batería,"4"
B-7405,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,49,Verde,Línea,"10"
B-7406,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,50,Verde,Línea,"5"
B-7407,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,52,Verde,Línea,"8"
B-7408,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,52,Verde,Batería,"4"
B-7409,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,53,Verde,Batería,"12"
B-7410,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,56,Verde,Batería,"6"
B-7411,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,57,Verde,Batería,"8"
B-7412,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,58,Verde,Línea,"8"
B-7413,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,61,Verde,Batería,"2"
B-7414,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,63,Verde,Batería,"7"
B-7415,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,65,Verde,Batería,"6"
B-7416,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,35 A,Verde,Batería,"6"
B-7417,04,SALAMANCA,04-01,RECOLETOS,CALLE DE NUÑEZ DE BALBOA,35 B,Verde,Batería,"4"
B-7418,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,1,Verde,Línea,"2"
B-7419,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,2,Verde,Línea,"6"
B-7420,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,3,Verde,Línea,"1"
B-7421,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,3,Verde,Línea,"2"
B-7422,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,5,Verde,Línea,"4"
B-7423,04,SALAMANCA,04-01,RECOLETOS,CALLE DE PEDRO MUÑOZ SECA,6,Verde,Línea,"3"
B-7424,04,SALAMANCA,04-01,RECOLETOS,CALLE DE RECOLETOS,17,Verde,Línea,"1"
B-7425,04,SALAMANCA,04-01,RECOLETOS,CALLE DE RECOLETOS,21,Verde,Línea,"3"
B-7426,04,SALAMANCA,04-01,RECOLETOS,CALLE DE RECOLETOS,21,Verde,Línea,"2"
B-7427,04,SALAMANCA,04-01,RECOLETOS,CALLE DE RECOLETOS,25,Verde,Línea,"2"
B-7428,04,SALAMANCA,04-01,RECOLETOS,CALLE DE SALUSTIANO OLOZAGA,6,Verde,Línea,"2"
B-7429,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,6,Azul,Línea,"3"
B-7430,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,9,Verde,Línea,"2"
B-7431,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,9,Verde,Línea,"3"
B-7432,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,10,Azul,Línea,"5"
B-7433,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,12,Azul,Línea,"4"
B-7434,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,15,Verde,Línea,"10"
B-7435,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,17,Verde,Línea,"3"
B-7436,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,19,Azul,Línea,"2"
B-7437,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,19,Azul,Línea,"2"
B-7438,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,20,Azul,Línea,"3"
B-7439,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,21,Azul,Línea,"1"
B-7440,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,21,Azul,Línea,"4"
B-7441,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,22,Verde,Línea,"2"
B-7442,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,22,Verde,Línea,"3"
B-7443,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,23,Azul,Línea,"2"
B-7444,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,24,Verde,Línea,"3"
B-7445,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,26,Verde,Línea,"5"
B-7446,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,27,Azul,Línea,"2"
B-7447,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,28,Verde,Línea,"2"
B-7448,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,29,Azul,Línea,"6"
B-7449,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,30,Verde,Línea,"3"
B-7450,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,31,Azul,Línea,"3"
B-7451,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,33,Azul,Línea,"1"
B-7452,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,34,Verde,Línea,"2"
B-7453,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,34,Verde,Línea,"3"
B-7454,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,35,Azul,Línea,"4"
B-7455,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,36,Verde,Línea,"3"
B-7456,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,37,Azul,Línea,"5"
B-7457,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,38,Verde,Línea,"3"
B-7458,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,39,Azul,Línea,"3"
B-7459,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,40,Verde,Línea,"3"
B-7460,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,41,Azul,Línea,"6"
B-7461,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,43,Azul,Línea,"2"
B-7462,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,46,Azul,Línea,"2"
B-7463,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,48,Azul,Línea,"3"
B-7464,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,49,Azul,Línea,"2"
B-7465,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,49,Azul,Línea,"3"
B-7466,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,50,Azul,Línea,"4"
B-7467,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,50,Azul,Línea,"1"
B-7468,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,51,Azul,Línea,"3"
B-7469,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,52,Azul,Línea,"3"
B-7470,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,53,Azul,Línea,"3"
B-7471,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,53,Azul,Línea,"2"
B-7472,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,57,Azul,Línea,"9"
B-7473,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,59,Azul,Línea,"3"
B-7474,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,62,Verde,Línea,"2"
B-7475,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VELAZQUEZ,66,Azul,Línea,"3"
B-7476,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLALAR,7,Verde,Línea,"2"
B-7477,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLALAR,9,Verde,Línea,"2"
B-7478,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLALAR,11,Verde,Línea,"3"
B-7479,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLALAR,13,Verde,Línea,"1"
B-7480,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,2,Verde,Línea,"2"
B-7481,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,4,Verde,Línea,"2"
B-7482,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,9,Verde,Batería,"15"
B-7483,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,10,Verde,Línea,"9"
B-7484,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,12,Verde,Línea,"1"
B-7485,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,13,Verde,Batería,"7"
B-7486,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,15,Verde,Batería,"5"
B-7487,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,16,Verde,Línea,"2"
B-7488,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,17,Verde,Línea,"2"
B-7489,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,18,Verde,Línea,"2"
B-7490,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,18,Verde,Línea,"1"
B-7491,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,20,Verde,Línea,"3"
B-7492,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,21,Verde,Línea,"5"
B-7493,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,21,Verde,Batería,"20"
B-7494,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,22,Verde,Línea,"2"
B-7495,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,24,Verde,Línea,"2"
B-7496,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,26,Verde,Línea,"3"
B-7497,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,28,Verde,Línea,"5"
B-7498,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,29,Verde,Batería,"19"
B-7499,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,32,Verde,Línea,"2"
B-7500,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,33,Verde,Batería,"5"
B-7501,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,36,Verde,Línea,"11"
B-7502,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,40,Verde,Línea,"3"
B-7503,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,42,Verde,Línea,"2"
B-7504,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,43,Verde,Línea,"1"
B-7505,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,46,Verde,Batería,"19"
B-7506,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,46,Verde,Línea,"6"
B-7507,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,2 B,Verde,Línea,"6"
B-7508,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,2 C,Verde,Línea,"3"
B-7509,04,SALAMANCA,04-01,RECOLETOS,CALLE DE VILLANUEVA,20 B,Verde,Línea,"4"
B-7510,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,2,Verde,Batería,"8"
B-7511,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,5,Verde,Batería,"10"
B-7512,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,6,Verde,Línea,"2"
B-7513,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,8,Verde,Línea,"6"
B-7514,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,9,Verde,Batería,"2"
B-7515,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,9,Verde,Batería,"4"
B-7516,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,11,Verde,Batería,"3"
B-7517,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,15,Verde,Batería,"7"
B-7518,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,16,Verde,Línea,"5"
B-7519,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,17,Verde,Línea,"3"
B-7520,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,19,Verde,Batería,"8"
B-7521,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,23,Verde,Línea,"5"
B-7522,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,23,Verde,Batería,"5"
B-7523,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,24,Verde,Línea,"6"
B-7524,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,26,Verde,Batería,"6"
B-7525,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,27,Verde,Línea,"6"
B-7526,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,27,Verde,Batería,"7"
B-7527,04,SALAMANCA,04-02,GOYA,CALLE DE ALCANTARA,27,Verde,Batería,"5"
B-7528,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,1,Verde,Línea,"2"
B-7529,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,1,Verde,Batería,"1"
B-7530,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,3,Verde,Línea,"9"
B-7531,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,4,Verde,Batería,"17"
B-7532,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,8,Verde,Batería,"2"
B-7533,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,9,Verde,Línea,"4"
B-7534,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,12,Verde,Línea,"4"
B-7535,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,13,Verde,Línea,"6"
B-7536,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,15,Verde,Línea,"8"
B-7537,04,SALAMANCA,04-02,GOYA,CALLE DE ANTONIO ACUÑA,17,Verde,Línea,"3"
B-7538,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,51,Verde,Batería,"5"
B-7539,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,55,Verde,Línea,"8"
B-7540,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,57,Verde,Batería,"34"
B-7541,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,69,Verde,Batería,"22"
B-7542,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,70,Verde,Línea,"6"
B-7543,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,72,Verde,Batería,"13"
B-7544,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,73,Verde,Batería,"7"
B-7545,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,74,Verde,Línea,"4"
B-7546,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,78,Azul,Línea,"4"
B-7547,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,78,Verde,Batería,"6"
B-7548,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,81,Verde,Batería,"34"
B-7549,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,88,Verde,Línea,"3"
B-7550,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,88,Verde,Línea,"6"
B-7551,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,89,Verde,Batería,"6"
B-7552,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,90,Verde,Línea,"1"
B-7553,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,92,Verde,Línea,"4"
B-7554,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,93,Verde,Batería,"5"
B-7555,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,94,Verde,Línea,"1"
B-7556,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,95,Verde,Batería,"4"
B-7557,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,96,Verde,Línea,"7"
B-7558,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,99,Verde,Batería,"13"
B-7559,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,100,Verde,Línea,"3"
B-7560,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,102,Verde,Batería,"2"
B-7561,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,104,Verde,Línea,"1"
B-7562,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,105,Verde,Línea,"3"
B-7563,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,106,Azul,Línea,"3"
B-7564,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,107,Verde,Batería,"1"
B-7565,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,107,Verde,Línea,"3"
B-7566,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,107,Verde,Línea,"2"
B-7567,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,108,Azul,Línea,"1"
B-7568,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,108,Azul,Línea,"1"
B-7569,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,109,Verde,Línea,"2"
B-7570,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,110,Azul,Línea,"6"
B-7571,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,112,Azul,Línea,"3"
B-7572,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,114,Verde,Línea,"1"
B-7573,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,115,Verde,Línea,"9"
B-7574,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,118,Verde,Línea,"2"
B-7575,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,121,Verde,Línea,"1"
B-7576,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,126,Verde,Línea,"9"
B-7577,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,130,Verde,Batería,"3"
B-7578,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,136,Verde,Línea,"2"
B-7579,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,138,Verde,Línea,"1"
B-7580,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,144,Verde,Línea,"12"
B-7581,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,146,Verde,Línea,"3"
B-7582,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,150,Verde,Batería,"4"
B-7583,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,156,Verde,Batería,"37"
B-7584,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,150 B,Verde,Batería,"7"
B-7585,04,SALAMANCA,04-02,GOYA,CALLE DE AYALA,87 A,Verde,Batería,"15"
B-7586,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,47,Verde,Batería,"17"
B-7587,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,50,Verde,Batería,"27"
B-7588,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,53,Verde,Batería,"7"
B-7589,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,55,Verde,Batería,"4"
B-7590,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,56,Verde,Batería,"4"
B-7591,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,58,Verde,Batería,"4"
B-7592,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,60,Verde,Batería,"8"
B-7593,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,66,Verde,Batería,"16"
B-7594,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,70,Verde,Batería,"10"
B-7595,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,76,Verde,Batería,"27"
B-7596,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,84,Verde,Batería,"2"
B-7597,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,88,Verde,Batería,"17"
B-7598,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,90,Verde,Batería,"12"
B-7599,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,91,Verde,Batería,"10"
B-7600,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,92,Verde,Batería,"11"
B-7601,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,96,Verde,Batería,"3"
B-7602,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,98,Verde,Batería,"8"
B-7603,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,100,Verde,Batería,"11"
B-7604,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,104,Verde,Batería,"2"
B-7605,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,104,Verde,Batería,"3"
B-7606,04,SALAMANCA,04-02,GOYA,CALLE DE DON RAMON DE LA CRUZ,109,Verde,Batería,"5"
B-7607,04,SALAMANCA,04-02,GOYA,CALLE DEL DUQUE DE SESTO,2,Verde,Línea,"2"
B-7608,04,SALAMANCA,04-02,GOYA,CALLE DEL DUQUE DE SESTO,2,Verde,Batería,"7"
B-7609,04,SALAMANCA,04-02,GOYA,CALLE DEL DUQUE DE SESTO,5,Verde,Batería,"11"
B-7610,04,SALAMANCA,04-02,GOYA,CALLE DEL DUQUE DE SESTO,6,Verde,Línea,"7"
B-7611,04,SALAMANCA,04-02,GOYA,CALLE DEL DUQUE DE SESTO,7,Verde,Batería,"5"
