distrito,barrio,calle,color,bateria_linea,num_plazas
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,61",Verde,Línea,10
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,69",Verde,Línea,38
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,75",Verde,Línea,3
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,87",Verde,Línea,4
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,31 B",Verde,Línea,1
01  CENTRO,01-01 PALACIO,"RONDA SEGOVIA,37 B",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE LA SIERPE,2",Verde,Línea,7
01  CENTRO,01-01 PALACIO,"CALLE DE LA SIERPE,6",Verde,Línea,1
01  CENTRO,01-01 PALACIO,"CALLE DE SILVA,4",Verde,Línea,7
01  CENTRO,01-01 PALACIO,"CALLE DE SILVA,7",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE SILVA,8",Verde,Línea,1
01  CENTRO,01-01 PALACIO,"CALLE DE LAS TABERNILLAS,6",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE TOLEDO,34",Verde,Línea,3
01  CENTRO,01-01 PALACIO,"CALLE DE TOLEDO,44",Verde,Batería,4
01  CENTRO,01-01 PALACIO,"CALLE DE TOLEDO,98",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE TOLEDO,104",Verde,Línea,7
01  CENTRO,01-01 PALACIO,"CALLE DE TORIJA,4",Verde,Batería,17
01  CENTRO,01-01 PALACIO,"CALLE DE TORIJA,4",Verde,Línea,8
01  CENTRO,01-01 PALACIO,"CALLE DE LA UNION,1",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE LA UNION,2",Verde,Línea,1
01  CENTRO,01-01 PALACIO,"CALLE DE LA UNION,3",Verde,Línea,4
01  CENTRO,01-01 PALACIO,"CALLE DE LA UNION,5",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE LA UNION,9",Verde,Línea,4
01  CENTRO,01-01 PALACIO,"CALLE DE VALLICIERGO,2",Verde,Línea,8
01  CENTRO,01-01 PALACIO,"CUESTA VEGA,0",Naranja,Línea,35
01  CENTRO,01-01 PALACIO,"CUESTA VEGA,1",Verde,Línea,6
01  CENTRO,01-01 PALACIO,"CUESTA VEGA,1",Verde,Batería,11
01  CENTRO,01-01 PALACIO,"CUESTA VEGA,3",Naranja,Línea,3
01  CENTRO,01-01 PALACIO,CUESTA VEGA,Naranja,Línea,13
01  CENTRO,01-01 PALACIO,CUESTA VEGA,Naranja,Línea,23
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,17",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,19",Verde,Línea,8
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,25",Verde,Línea,1
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,26",Verde,Línea,11
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,28",Verde,Línea,4
01  CENTRO,01-01 PALACIO,"CALLE DE LA VENTOSA,30",Verde,Línea,4
01  CENTRO,01-01 PALACIO,"CALLE DE LA VILLA,2",Verde,Línea,3
01  CENTRO,01-01 PALACIO,"PLAZA VIRGEN DE LA PALOMA,4",Verde,Línea,3
01  CENTRO,01-01 PALACIO,"PLAZA VIRGEN DE LA PALOMA,4",Verde,Línea,2
01  CENTRO,01-01 PALACIO,"PLAZA VIRGEN DE LA PALOMA,5",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAS AMAZONAS,6",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DE AMPARO,91",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE AMPARO,92",Verde,Línea,23
01  CENTRO,01-02 EMBAJADORES,"CALLE DE AMPARO,94",Verde,Línea,11
01  CENTRO,01-02 EMBAJADORES,"CALLE DE AMPARO,95",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE AMPARO,115",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ARGANZUELA,9",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ARGANZUELA,13",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ARGANZUELA,19",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ARGANZUELA,27",Verde,Línea,14
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ARGANZUELA,33",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,2",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,2",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,4",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,5",Verde,Batería,15
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,6",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,10",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,10",Verde,Batería,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,14",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,18",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,19",Verde,Batería,32
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,22",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,24",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,24",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,29",Verde,Batería,13
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,29",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,30",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,32",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,33",Verde,Batería,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ARGUMOSA,1 B",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,22",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,26",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,36",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,100",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,106",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,106",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,106",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,108",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,112",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,112",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,117",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ATOCHA,121",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,12:00 AM",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,12",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,14",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,16",Verde,Línea,13
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,20",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,24",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,34",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"RONDA ATOCHA,34",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,8",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,9",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,11",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,12",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,13",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,15",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,17",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,18",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,23",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,24",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,26",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,39",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,40",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,41",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,42",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,43",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,46",Verde,Línea,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL AVE MARIA,52",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE BUENAVISTA,21",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE BUENAVISTA,27",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DE BUENAVISTA,41",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,2",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,3",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,4",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,6",Verde,Batería,15
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,6",Verde,Batería,14
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,8",Verde,Batería,4
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,8",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,9",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,9",Verde,Batería,4
01  CENTRO,01-02 EMBAJADORES,"PLAZA CAMPILLO DEL MUNDO NUEVO,8 B",Verde,Batería,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LOS CAÑIZARES,1",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LOS CAÑIZARES,3",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,3",Verde,Línea,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,3",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,4",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,5",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,9",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CAPITAN SALAZAR MARTINEZ,9",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,6",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,10",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,17",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,23",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,27",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,31",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE CARLOS ARNICHES,32",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,2",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,13",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,18",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,20",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,20",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,20",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"PLAZA CASCORRO,22",Verde,Batería,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CASINO,3",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,4",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,6",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,8",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,10",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,11",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,13",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA COLEGIATA,14",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA CONCEPCION JERONIMA,13",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,3",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,5",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,8",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,9",Verde,Línea,16
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,12",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,14",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL CONDE DE ROMANONES,15",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR CORTEZO,9",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR CORTEZO,14",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,1",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,3",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,5",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,6",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,11",Verde,Línea,11
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,14",Verde,Línea,13
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,17",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,18",Verde,Línea,14
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,21",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,26",Verde,Línea,26
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,27",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,30",Verde,Línea,11
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,31",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,33",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR FOURQUET,34",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR PIGA,1",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR PIGA,4",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR PIGA,8",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DOCTOR PIGA,15",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE ALBA,7",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE ALBA,11",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE ALBA,12",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE ALBA,13",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE FERNAN NUÑEZ,4",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE RIVAS,2",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE RIVAS,2",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE RIVAS,4",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL DUQUE DE RIVAS,8",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,1",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,3",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,4",Verde,Línea,15
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,7",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,8",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,35",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,37",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,40",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,42",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,47",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,49",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,52",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,53",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,53",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,53",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,58",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,64",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,68",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,68",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,68",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,70",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DE EMBAJADORES,70",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"GLORIETA EMBAJADORES,10",Verde,Batería,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ESCUADRA,1",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ESCUADRA,2",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA ESCUADRA,10",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ESPERANZA,3",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE ESPERANZA,10",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LOS ESTUDIOS,6",Verde,Línea,20
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,1",Verde,Batería,5
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,1",Verde,Batería,7
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,1",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,3",Verde,Línea,14
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,4",Verde,Batería,13
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,7",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,8",Verde,Batería,8
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,8",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,10",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,11",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,11",Verde,Batería,13
01  CENTRO,01-02 EMBAJADORES,"PLAZA GENERAL VARA DE REY,13",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL HOSPITAL,2",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL HOSPITAL,10",Verde,Línea,28
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA HUERTA DEL BAYO,1",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA HUERTA DEL BAYO,4",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA HUERTA DEL BAYO,7",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA HUERTA DEL BAYO,10",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE JESUS Y MARIA,34",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE JUANELO,19",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,15",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,16",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,28",Verde,Línea,10
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,48",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,52",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LAVAPIES,56",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LUIS VELEZ DE GUEVARA,2",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LUIS VELEZ DE GUEVARA,3",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LUIS VELEZ DE GUEVARA,8",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LUIS VELEZ DE GUEVARA,9",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LUIS VELEZ DE GUEVARA,14",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA MAGDALENA,6",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA MAGDALENA,8",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA MAGDALENA,23",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE LA MAGDALENA,25",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MALLORCA,5",Verde,Línea,15
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MALLORCA,7",Verde,Batería,37
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MALLORCA,13",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLEJON MELLIZO,4",Verde,Línea,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL MESON DE PAREDES,73",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL MESON DE PAREDES,77",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL MESON DE PAREDES,79",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL MESON DE PAREDES,83",Verde,Línea,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DEL MESON DE PAREDES,88",Verde,Línea,16
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,4",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,8",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,9",Verde,Línea,11
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,10",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,12",Verde,Línea,8
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,13",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,14",Verde,Línea,1
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,15",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,19",Verde,Línea,2
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,21",Verde,Línea,9
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,21",Verde,Línea,3
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,25",Verde,Línea,4
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIGUEL SERVET,25",Verde,Línea,6
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIRA EL RIO BAJA,7:00 AM",Verde,Línea,7
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIRA EL RIO BAJA,6",Verde,Línea,12
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIRA EL RIO BAJA,11",Verde,Línea,5
01  CENTRO,01-02 EMBAJADORES,"CALLE DE MIRA EL RIO BAJA,19",Verde,Línea,12
