Distrito	Barrio	Dirección	Tipo de Reserva	Línea / Batería	Número de Plazas
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA BATALLA DEL SALADO, 39	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA BATALLA DEL SALADO, 41	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA BATALLA DEL SALADO, 47	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA BATALLA DEL SALADO, 57	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE BERNARDINO OBREGON, 12	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE BERNARDINO OBREGON, 24	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE BERNARDINO OBREGON, 26	PMR	Línea	3
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE BOLIVAR, 5	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE BOLIVAR, 15 G	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE BOLIVAR, 9 B	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL BRONCE, 9	PMR	Batería	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL BRONCE, 19	PMR	Batería	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL BRONCE, 29	PMR	Batería	3
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE BUSTAMANTE, 1	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE BUSTAMANTE, 13	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE CACERES, 10	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE CACERES, 16	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE CACERES, 33	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE CACERES, 36	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE CACERES, 39	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE CACERES, 47	PMR	Batería	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 3	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 14	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 21	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 29	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 34	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 38	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 46	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 53	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS CANARIAS, 59	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE CARMEN COBEÑA, 20	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE LOS CARVAJALES, 3	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	BARRIO  DE CASABLANCA	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	PASEO  DE LA CHOPERA, 6	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	PASEO  DE LA CHOPERA, 10	PMR	Batería	2
02  ARGANZUELA	02-03 CHOPERA	PASEO  DE LA CHOPERA, 43	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	PASEO  DE LA CHOPERA, 53	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE CIUDAD REAL, 20	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE COBOS DE SEGOVIA, 7	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE COBOS DE SEGOVIA, 8	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE COBOS DE SEGOVIA, 12	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL COBRE, 5	PMR	Línea	2
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL COBRE, 1 B	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL COMANDANTE BENITEZ, 15	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL CONCEJAL BENITO MARTIN LOZANO, 1 A	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL CONCEJAL BENITO MARTIN LOZANO, 12	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL CROMO, 5	PMR	Batería	3
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS DELICIAS, 1	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS DELICIAS, 6	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS DELICIAS, 10	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS DELICIAS, 23	PMR	Línea	3
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE LAS DELICIAS, 41	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	PASEO  DE LAS DELICIAS, 13	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	PASEO  DE LAS DELICIAS, 28	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	PASEO  DE LAS DELICIAS, 45	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 81	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 82	PMR	Línea	3
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 94	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 110	PMR	Línea	2
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 131	PMR	Línea	2
02  ARGANZUELA	02-05 DELICIAS	PASEO  DE LAS DELICIAS, 65 D	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL DIVINO VALLES, 3	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL DIVINO VALLES, 6	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL DIVINO VALLES, 30	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL DIVINO VALLES, 31	PMR	Línea	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL DIVINO VALLES, 20B	PMR	Línea	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE DOMINGO PEREZ DEL VAL, 4	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE EMBAJADORES, 81	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 93	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE EMBAJADORES, 94	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 101	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE EMBAJADORES, 106	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EMBAJADORES, 114	PMR	Línea	3
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 123	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EMBAJADORES, 130	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 133	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EMBAJADORES, 134	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 137	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EMBAJADORES, 156	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 159	PMR	Batería	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EMBAJADORES, 164	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 175	PMR	Batería	2
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 198	PMR	Batería	2
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE EMBAJADORES, 206	PMR	Batería	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE EMBAJADORES, 208	PMR	Batería	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE EMBAJADORES, 290	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE EMBAJADORES, 310	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE EMBAJADORES, 173 C	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE ENRIQUE TROMPETA, 2	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 17	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 28	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 38	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 46	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 47	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE ERCILLA, 52	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE EROS, 10	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 3	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 9	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 17	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 19	PMR	Batería	
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 22	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 25	PMR	Batería	2
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 29	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LA ESPERANZA, 53	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA ESTRELLA DENEBOLA, 24	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA ESTRELLA DENEBOLA	PMR	Batería	2
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE LA ESTRELLA NAOS, 18	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE ETREROS, 2	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EUGENIO SELLES, 3	PMR	Batería	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EUGENIO SELLES, 8	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE EUGENIO SELLES, 12	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE FERNANDO POO, 25	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE FERNANDO POO, 26	PMR	Batería	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE FERNANDO POO, 29	PMR	Línea	4
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE FERNANDO POO, 37	PMR	Línea	3
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE FERNANDO POO, 54	PMR	Batería	2
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL FERROCARRIL, 5	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL FERROCARRIL, 10	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL FERROCARRIL, 34	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL FERROCARRIL, 41	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE FRAY LUIS DE LEON, 11	PMR	Línea	3
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE FRAY LUIS DE LEON, Fte 16	PMR	Línea	2
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE FRIGILIANA	PMR	Línea	1
02  ARGANZUELA	02-07 ATOCHA	CALLE  DE GARGANTA DE LOS MONTES, 1	PMR	Línea	2
02  ARGANZUELA	02-07 ATOCHA	CALLE  DE GARGANTA DE LOS MONTES, 6	PMR	Línea	1
02  ARGANZUELA	02-07 ATOCHA	CALLE  DE GARGANTA DE LOS MONTES	PMR	Batería	1
02  ARGANZUELA	02-07 ATOCHA	CALLE  DE GARGANTA DE LOS MONTES	PMR	Batería	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL GASOMETRO, 5	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL GASOMETRO, 12	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL GASOMETRO, 14	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL GENERAL LACY, 12	PMR	Batería	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL GENERAL LACY, 15	PMR	Batería	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL GENERAL LACY, 23	PMR	Batería	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL GENERAL LACY, 46	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	PLAZA  DEL GENERAL MAROTO, 7	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL GENERAL PALANCA, 3	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL GENERAL PALANCA, 6	PMR	Batería	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE GUILLERMO DE OSMA, 11	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL HIERRO, 13	PMR	Línea	2
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL HIERRO, 33	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DEL HIERRO, 6 B	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 10	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 20	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 22	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 28	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 52	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO IMPERIAL, 53	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE ISIDORO ÁLVAREZ ÁLVAREZ, 2	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE ISIDORO ÁLVAREZ ÁLVAREZ, 7	PMR	Batería	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JAIME EL CONQUISTADOR, 7	PMR	Línea	2
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JAIME EL CONQUISTADOR, 19	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JAIME EL CONQUISTADOR, 33	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JAIME EL CONQUISTADOR, 37	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JAIME EL CONQUISTADOR, 48	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JOSE ANTONIO DE ARMONA, 12	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JOSE ANTONIO DE ARMONA, 28	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	PLAZA  DE JOSE DE VILLARREAL, 4	PMR	Batería	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JOSE MARIA ROQUERO, 8	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JOSE MARIA ROQUERO, FTE 7	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DE JOSE MIGUEL GORDOA, 3	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 38	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 39	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 46	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 50	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS, 56	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE JUAN ANTONIO VALLEJO-NÁJERA BOTAS	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN DE MARIANA, 14	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN DE MARIANA, 19	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN DE MARIANA, 20	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN DE VERA, 2	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN DE VERA, 4	PMR	Batería	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 8	PMR	Batería	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 26	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 32	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 33	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 33	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 39	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 40	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 42	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 46	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 27 B	PMR	Batería	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 27 C	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE JUAN DUQUE, 27A	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUAN MARTIN EL EMPECINADO, 21	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JUAN SEBASTIAN ELCANO, 1	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE JUAN SEBASTIAN ELCANO, 17	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUANA DOÑA, 4	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUANA DOÑA, 8	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE JUANA DOÑA, 16	PMR	Batería	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE JULIAN RABANEDO, 2 A	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE JULIAN RABANEDO, 21	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL LAUREL, 1	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE LINNEO, 5	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE LINNEO, 28	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE LINNEO, 32	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE LINNEO, 40	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	PLAZA  DE LUCA DE TENA, 1	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL MAJUELO, 3	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DEL MANZANARES, 5	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DEL MANZANARES, 13	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DEL MARMOL, 3	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DEL MARMOL, 7	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DEL MARQUES DE LA VALDAVIA, 3	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MARTIN DE VARGAS, 4	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MARTIN DE VARGAS, 11	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MARTIN DE VARGAS, 17	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MAZARREDO, 1	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 31	PMR	Batería	2
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 49	PMR	Batería	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 67	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 67	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 69	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 73	PMR	unknown	
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 4 C	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	PASEO  DE LOS MELANCOLICOS, 4 E	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	TRAVESIA  DE LOS MELANCOLICOS	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MELILLA, 3	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MELILLA, 5	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MELILLA, 10	PMR	Línea	2
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MELILLA, 51 A	PMR	Línea	1
02  ARGANZUELA	02-07 ATOCHA	CALLE  DE MENDEZ ALVARO, 23	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE MENDEZ ALVARO, 26A	PMR	Batería	2
02  ARGANZUELA	02-05 DELICIAS	CALLE  DE MENDEZ ALVARO, 62 A	PMR	Línea	2
02  ARGANZUELA	02-04 LEGAZPI	PASEO  DEL MOLINO, 8	PMR	Línea	2
02  ARGANZUELA	02-04 LEGAZPI	PASEO  DEL MOLINO, 9	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	PASEO  DEL MOLINO, 11	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	PASEO  DEL MOLINO, 15	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MORATINES, 10	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE MORATINES, 24	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MORENO NIETO, 11	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MORENO NIETO, 19	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MORENO NIETO, 20	PMR	Batería	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MUÑOPEDRO, 10	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE MUÑOPEDRO	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE MURCIA, 11	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE MURCIA, 19	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE MURCIA, 24	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE LAS NAVES, 10	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE LAS NAVES, 14 A	PMR	Línea	1
02  ARGANZUELA	02-04 LEGAZPI	CALLE  DE NEREIDA, 2	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LOS OLMOS, 10 A	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LOS OLMOS, 5	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LOS OLMOS, 10	PMR	Batería	2
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LOS OLMOS, 21	PMR	Batería	1
02  ARGANZUELA	02-02 ACACIAS	PASEO  DE LOS OLMOS, 28	PMR	Batería	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL ORIANA, 2	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DEL PALO DE ROSA, 3	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE PALOS DE LA FRONTERA, 5	PMR	Línea	2
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE PALOS DE LA FRONTERA, 12	PMR	Línea	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE PALOS DE LA FRONTERA, 40	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE PARADINAS, 9	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE PARADINAS, 13	PMR	Línea	2
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE PARADINAS, 17	PMR	Línea	1
02  ARGANZUELA	02-01 IMPERIAL	CALLE  DE PARADINAS, 23	PMR	Línea	1
02  ARGANZUELA	02-05 DELICIAS	CALLE  DEL PARROCO EUSEBIO CUENCA, 42	PMR	Línea	1
02  ARGANZUELA	02-03 CHOPERA	CALLE  DEL PARROCO JULIO MORATE, 3	PMR	Batería	1
02  ARGANZUELA	02-06 PALOS DE MOGUER	CALLE  DE PEDRO UNANUE, 20	PMR	Línea	1
02  ARGANZUELA	02-02 ACACIAS	CALLE  DE LAS PEÑUELAS, 1	PMR	Batería	2
