ID,DISTRITO,COD-BARRIO,COD-DISTRITO,BARRIO,VIA,NUMERO,L-B,PLAZAS
C-3803,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,CALLE  DE SANTOVENIA,2,Línea,1
C-3804,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,CALLE  DE SANTOVENIA,8,Línea,1
C-3805,MONCLOA-ARAVACA,09-03,09,CIUDAD UNIVERSITARIA,PASEO  DE LA SENDA DEL REY,5,Línea,1
C-3806,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE SERAFIN RAMIREZ,2,Línea,1
C-3807,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE SINESIO DELGADO,,Batería,1
C-3808,MONCLOA-ARAVACA,09-07,09,ARAVACA,AVENIDA  DEL TALGO,68,Línea,1
C-3809,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DEL TUTOR,22,Línea,1
C-3810,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DEL TUTOR,38,Batería,1
C-3811,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DEL TUTOR,44,Línea,1
C-3812,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DEL TUTOR,48,Línea,1
C-3813,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DEL TUTOR,70,Línea,2
C-3814,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,1,Línea,2
C-3815,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,22,Batería,1
C-3816,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,28,Línea,1
C-3817,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,29,Batería,1
C-3818,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,35,Batería,2
C-3819,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERREY,47,Línea,2
C-3820,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,10,Batería,2
C-3821,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,17,Línea,1
C-3822,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,20,Batería,1
C-3823,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,47,Batería,1
C-3824,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,53,Batería,2
C-3825,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,56,Batería,1
C-3826,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERRODRIGO,,Batería,1
C-3827,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERROMAN,4,Línea,1
C-3828,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERROMAN,5,Línea,2
C-3829,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERROMAN,18,Línea,1
C-3830,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDERROMAN,22,Batería,1
C-3831,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,13,Batería,1
C-3832,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,16,Batería,2
C-3833,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,17,Batería,2
C-3834,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,27,Batería,1
C-3835,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,29,Línea,2
C-3836,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,34,Batería,1
C-3837,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDESANGIL,43,Línea,1
C-3838,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDEVARNES,16,Línea,1
C-3839,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDEVARNES,25,Batería,1
C-3840,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDEVARNES,35,Línea,1
C-3841,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDEVERDEJA,13,Batería,1
C-3842,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALDEVERDEJA,31,Batería,2
C-3843,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DE VALDIVIESO,25,Línea,1
C-3844,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,7,Línea,1
C-3845,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,15,Batería,1
C-3846,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,17,Línea,2
C-3847,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,23,Línea,1
C-3848,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,31,Línea,1
C-3849,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,81,Línea,1
C-3850,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,83,Línea,1
C-3851,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,47 E,Línea,1
C-3852,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,AVENIDA  DE VALLADOLID,47 G,Línea,1
C-3853,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VALLDEMOSA,14,Batería,1
C-3854,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE BERGANTIÑOS,16,Línea,1
C-3855,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE BERGANTIÑOS,,Línea,1
C-3856,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE CACHEMIRA,13,Línea,1
C-3857,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE CACHEMIRA,44,Línea,1
C-3858,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE MENA,3,Línea,1
C-3859,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE MENA,,Línea,1
C-3860,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE MENA,,Línea,1
C-3861,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DE MENA,,Línea,1
C-3862,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DEL VALLE DE PAS,4,Línea,1
C-3863,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DEL VALLE DE PAS,10 D,Batería,1
C-3864,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DEL BAZTAN,17,Línea,1
C-3865,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DEL VALLE DEL SILENCIO,22,Línea,1
C-3866,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DE VALTRAVIESO,,Batería,1
C-3867,MONCLOA-ARAVACA,09-06,09,EL PLANTÍO,AVENIDA  DE LAS VASCONGADAS,1,Línea,
C-3868,MONCLOA-ARAVACA,09-06,09,EL PLANTÍO,AVENIDA  DE LAS VASCONGADAS,2,Línea,
C-3869,MONCLOA-ARAVACA,09-03,09,CIUDAD UNIVERSITARIA,CALLE  DE LOS VASCOS,1,Línea,2
C-3870,MONCLOA-ARAVACA,09-03,09,CIUDAD UNIVERSITARIA,CALLE  DE VELAYOS,2,Línea,1
C-3871,MONCLOA-ARAVACA,09-03,09,CIUDAD UNIVERSITARIA,CALLE  DE VELAYOS,12,Línea,1
C-3872,MONCLOA-ARAVACA,09-03,09,CIUDAD UNIVERSITARIA,CALLE  DE VELAYOS,18,Línea,1
C-3873,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DE LA VELETA,19,Línea,1
C-3874,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DE LA VELETA,34,Línea,1
C-3875,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DE VENTURA RODRIGUEZ,1,Línea,1
C-3876,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DE VENTURA RODRIGUEZ,5,Línea,1
C-3877,MONCLOA-ARAVACA,09-02,09,ARGÜELLES,CALLE  DE VENTURA RODRIGUEZ,11,Línea,1
C-3878,MONCLOA-ARAVACA,09-04,09,VALDEZARZA,CALLE  DE VILLAAMIL,79,Línea,1
C-3879,MONCLOA-ARAVACA,09-06,09,EL PLANTÍO,CALLE  DE LA VIRGEN DE LOS OLMOS,7,Línea,1
C-3880,MONCLOA-ARAVACA,09-07,09,ARAVACA,CALLE  DE LA ZARZA,21,Batería,2
C-3881,MONCLOA-ARAVACA,09-05,09,VALDEMARÍN,CAMINO  DE LA ZARZUELA,1,Línea,1
C-3882,MONCLOA-ARAVACA,09-05,09,VALDEMARÍN,CAMINO  DE LA ZARZUELA,25,Batería,5
C-3883,MONCLOA-ARAVACA,09-05,09,VALDEMARÍN,CAMINO  DE LA ZARZUELA,,Línea,2
C-3884,MONCLOA-ARAVACA,09-01,09,CASA DE CAMPO,CARRETERA  DEL ZOO,,Batería,45
C-3885,LATINA,10-04,10,ALUCHE,CALLE  DE LA ABEJUELA,6,Línea,1
C-3886,LATINA,10-04,10,ALUCHE,CALLE  DE LA ABEJUELA,8,Línea,1
C-3887,LATINA,10-04,10,ALUCHE,CALLE  DE LA ABEJUELA,16,Línea,1
C-3888,LATINA,10-07,10,ÁGUILAS,CALLE  DE ADONIS,1,Línea,2
C-3889,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,8,Batería,1
C-3890,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,24,Batería,4
C-3891,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,24,Batería,1
C-3892,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,30,Batería,1
C-3893,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,38,Batería,1
C-3894,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,42,Batería,1
C-3895,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,46,Batería,2
C-3896,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,48,Batería,2
C-3897,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,,Línea,1
C-3898,LATINA,10-05,10,CAMPAMENTO,PASEO  DE LOS ALABARDEROS,,Línea,1
C-3899,LATINA,10-01,10,CÁRMENES,CALLE  DEL ALCARAVAN,3,Línea,1
C-3900,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,8,Batería,1
C-3901,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,12,Línea,2
C-3902,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,17,Batería,2
C-3903,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,17,Batería,4
C-3904,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,21,Batería,2
C-3905,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,26,Batería,2
C-3906,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,27,Línea,2
C-3907,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,29,Batería,1
C-3908,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,37,Batería,1
C-3909,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,46,Batería,2
C-3910,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,10 B,Batería,1
C-3911,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,Fte 42,Batería,1
C-3912,LATINA,10-07,10,ÁGUILAS,CALLE  DE ALDEANUEVA DE LA VERA,,Batería,1
C-3913,LATINA,10-03,10,LUCERO,CALLE  DE ALEJANDRINA MORAN,15,Línea,1
C-3914,LATINA,10-03,10,LUCERO,CALLE  DE ALEJANDRINA MORAN,23,Línea,1
C-3915,LATINA,10-03,10,LUCERO,CALLE  DE ALEJANDRINA MORAN,38,Línea,1
C-3916,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ALFONSO CEA,3,Línea,1
C-3917,LATINA,10-03,10,LUCERO,CALLE  DE LA ALHAMBRA,2,Línea,1
C-3918,LATINA,10-03,10,LUCERO,CALLE  DE LA ALHAMBRA,14,Línea,1
C-3919,LATINA,10-03,10,LUCERO,CALLE  DE LA ALHAMBRA,56,Línea,1
C-3920,LATINA,10-03,10,LUCERO,CALLE  DE LA ALHAMBRA,80,Línea,1
C-3921,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,7,Línea,1
C-3922,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,28,Línea,2
C-3923,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,36,Batería,2
C-3924,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,40,Línea,2
C-3925,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,46,Línea,2
C-3926,LATINA,10-03,10,LUCERO,CALLE  DE ALMAZAN,46,Batería,1
C-3927,LATINA,10-03,10,LUCERO,CALLE  DE LA ALVERJA,5,Batería,1
C-3928,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE AMPELIDO,1,Línea,1
C-3929,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE AMPELIDO,7,Línea,1
C-3930,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE AMPELIDO,20,Línea,1
C-3931,LATINA,10-01,10,CÁRMENES,AVENIDA  DE ÁNGEL SANZ BRIZ,,Línea,1
C-3932,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,6,Línea,1
C-3933,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,16,Línea,2
C-3934,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,18,Línea,1
C-3935,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,24,Línea,1
C-3936,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,36,Línea,1
C-3937,LATINA,10-01,10,CÁRMENES,CALLE  DEL ANSAR,76,Línea,1
C-3938,LATINA,10-07,10,ÁGUILAS,CALLE  DE ANSELMO LORENZO,16,Línea,1
C-3939,LATINA,10-07,10,ÁGUILAS,CALLE  DE ANSELMO LORENZO,17,Línea,1
C-3940,LATINA,10-07,10,ÁGUILAS,CALLE  DE ANSELMO LORENZO,,Línea,2
C-3941,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTILLON,3,Línea,1
C-3942,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTILLON,28,Línea,2
C-3943,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ULLOA,1,Línea,1
C-3944,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ULLOA,2,Línea,1
C-3945,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ULLOA,28,Línea,1
C-3946,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ULLOA,36,Línea,1
C-3947,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,4,Línea,2
C-3948,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,10,Línea,1
C-3949,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,35,Línea,1
C-3950,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,55,Línea,1
C-3951,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,77,Línea,1
C-3952,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ANTONIO ZAMORA,81,Línea,1
C-3953,LATINA,10-02,10,PUERTA DEL ÁNGEL,AVENIDA  DE LOS APOSTOLES,24,Línea,1
C-3954,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ARAMIS,22,Línea,1
C-3955,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ARAMIS,24,Línea,1
C-3956,LATINA,10-07,10,ÁGUILAS,CALLE  DEL ARBOL DEL CIELO,17,Línea,1
C-3957,LATINA,10-07,10,ÁGUILAS,CALLE  DEL ARBOL DEL CIELO,28,Línea,1
C-3958,LATINA,10-05,10,CAMPAMENTO,CALLE  DE ARENAS DE SAN PEDRO,,Línea,13
C-3959,LATINA,10-01,10,CÁRMENES,CALLE  DE ARIZA,9,Línea,1
C-3960,LATINA,10-01,10,CÁRMENES,CALLE  DE ARIZA,9,Batería,1
C-3961,LATINA,10-01,10,CÁRMENES,CALLE  DE ARIZA,54,Línea,1
C-3962,LATINA,10-01,10,CÁRMENES,CALLE  DE ARIZA,,Batería,1
C-3963,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,9,Batería,1
C-3964,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,9,Batería,1
C-3965,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,13,Batería,1
C-3966,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,27,Línea,1
C-3967,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,35,Batería,2
C-3968,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,39,Batería,1
C-3969,LATINA,10-05,10,CAMPAMENTO,AVENIDA  DE LOS ARQUEROS,43,Batería,4
C-3970,LATINA,10-04,10,ALUCHE,CALLE  DE LOS ARRAYANES,3,Línea,1
C-3971,LATINA,10-04,10,ALUCHE,CALLE  DE LOS ARRAYANES,9,Batería,1
C-3972,LATINA,10-04,10,ALUCHE,CALLE  DE LOS ARRAYANES,160,Línea,1
C-3973,LATINA,10-01,10,CÁRMENES,CALLE  DE ATECA,10,Batería,1
C-3974,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ATHOS,6,Línea,1
C-3975,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ATHOS,44,Línea,1
C-3976,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE ATHOS,54,Línea,1
C-3977,LATINA,10-07,10,ÁGUILAS,AVENIDA  DE LA AVIACION,55,Batería,1
C-3978,LATINA,10-07,10,ÁGUILAS,AVENIDA  DE LA AVIACION,,Batería,1
C-3979,LATINA,10-07,10,ÁGUILAS,AVENIDA  DE LA AVIACION,,Línea,4
C-3980,LATINA,10-05,10,CAMPAMENTO,CALLE  DE AYLLON,14,Línea,1
C-3981,LATINA,10-05,10,CAMPAMENTO,CALLE  DEL AZOR,11,Batería,3
C-3982,LATINA,10-05,10,CAMPAMENTO,CALLE  DEL AZOR,17,Batería,2
C-3983,LATINA,10-05,10,CAMPAMENTO,CALLE  DEL AZOR,Fte 1,Línea,1
C-3984,LATINA,10-05,10,CAMPAMENTO,CALLE  DEL AZOR,,Batería,1
C-3985,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BAENA,3,Línea,1
C-3986,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BAENA,4,Línea,1
C-3987,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BARRAFON,5,Línea,1
C-3988,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BARRAFON,8,Línea,1
C-3989,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BARRAFON,29,Línea,1
C-3990,LATINA,10-03,10,LUCERO,CALLE  DE BARRIONUEVO,15,Línea,1
C-3991,LATINA,10-03,10,LUCERO,CALLE  DE BARRIONUEVO,21,Línea,1
C-3992,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BENICASIM,1,Batería,1
C-3993,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BENICASIM,5,Batería,1
C-3994,LATINA,10-03,10,LUCERO,CALLE  DE BERLANAS,13,Línea,1
C-3995,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,20,Batería,1
C-3996,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,46,Batería,1
C-3997,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,51,Batería,2
C-3998,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,62,Línea,2
C-3999,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,63,Línea,1
C-4000,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,66,Batería,1
C-4001,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,71,Línea,1
C-4002,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,72,Batería,2
C-4003,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,78,Batería,3
C-4004,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,101,Línea,4
C-4005,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,115,Batería,1
C-4006,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,145,Batería,1
C-4007,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,Post 68,Línea,1
C-4008,LATINA,10-07,10,ÁGUILAS,CALLE  DE BLAS CABRERA,,Línea,1
C-4009,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,19,Batería,1
C-4010,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,25,Batería,1
C-4011,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,40,Línea,1
C-4012,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,44,Línea,2
C-4013,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,45,Batería,2
C-4014,LATINA,10-05,10,CAMPAMENTO,CARRETERA  DE BOADILLA DEL MONTE,40 B,Batería,2
C-4015,LATINA,10-01,10,CÁRMENES,CALLE  DE BORJA,7,Batería,1
C-4016,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BUJALANCE,1,Línea,1
C-4017,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BUJALANCE,1,Línea,1
C-4018,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE BUJALANCE,4,Línea,1
C-4019,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,10,Línea,1
C-4020,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,68,Línea,1
C-4021,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,74,Batería,2
C-4022,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,76,Batería,1
C-4023,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,80,unknown,1
C-4024,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,84,Línea,2
C-4025,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,85,Línea,2
C-4026,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,86,Batería,1
C-4027,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,88,Batería,1
C-4028,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,94,Batería,2
C-4029,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,96,Batería,1
C-4030,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,102,Batería,3
C-4031,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,106,Línea,3
C-4032,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,122,Línea,1
C-4033,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,146,Línea,1
C-4034,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,148,Línea,1
C-4035,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,164,Batería,1
C-4036,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,169,Batería,1
C-4037,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,171,Batería,1
C-4038,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,176,Batería,1
C-4039,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,178,Línea,1
C-4040,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,179,Batería,2
C-4041,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,184,Línea,1
C-4042,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,187,Línea,1
C-4043,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,192,Línea,2
C-4044,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,193,Batería,2
C-4045,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,196,Línea,1
C-4046,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,201,Línea,1
C-4047,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,212,Línea,2
C-4048,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,236,Línea,2
C-4049,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,249,Línea,1
C-4050,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,302,Línea,1
C-4051,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,304,Línea,2
C-4052,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,308,Línea,1
C-4053,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,322,Línea,1
C-4054,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,328,Línea,1
C-4055,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,181 B,Batería,1
C-4056,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,,Batería,1
C-4057,LATINA,10-04,10,ALUCHE,CALLE  DE CAMARENA,,Batería,1
C-4058,LATINA,10-06,10,CUATRO VIENTOS,CALLE  DE LAS CAMPANAS,1,Línea,3
C-4059,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DEL CAMPILLO,25,Línea,1
C-4060,LATINA,10-01,10,CÁRMENES,AVENIDA  DE LOS CAPRICHOS,,Línea,3
C-4061,LATINA,10-05,10,CAMPAMENTO,CALLE  DE CARABIAS,7,unknown,
C-4062,LATINA,10-02,10,PUERTA DEL ÁNGEL,CALLE  DE CARAMUEL,2,Línea,1
