Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;Longitud Reserva;Texto Cajetines;Longitud;Latitud
443710,8900000000;4470709,5100000000;08/08/2017;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;11;PMR;Línea;1;5,6;;-3.6631721200;40.3850769240
443731,9000000000;4470675,9800000000;23/07/2015;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;16;PMR;Batería;1;2,5;;-3.6629216230;40.3847770380
443753,1100000000;4470779,7100000000;25/01/2005;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;37;PMR;Línea;1;5;;-3.6626809230;40.3857127360
443794,9100000000;4470850,2600000000;25/01/2005;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;55;PMR;;1;5;;-3.6621947110;40.3863509530
443829,7100000000;4470908,6600000000;05/09/2023;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HERMANOS TRUEBA, CALLE, DE LOS;69;PMR;Línea;1;8;;-3.6617898020;40.3868791060
443695,6000000000;4470756,6000000000;26/10/2022;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HIGINIO RODRIGUEZ, CALLE, DE;15;PMR;Línea;1;8;;-3.6633563260;40.3855005120
444247,3800000000;4470247,4600000000;08/05/2018;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HISTORIAS DE LA RADIO, CALLE, DE;1;PMR;Línea;1;5,5;;-3.6568114860;40.3809509410
444349,6600000000;4470143,4700000000;01/12/2008;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;HISTORIAS DE LA RADIO, CALLE, DE;3;PMR;Línea;1;5;;-3.6555973890;40.3800208010
443205,4100000000;4469467,1400000000;26/11/2010;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;HORNACHOS, CALLE, DE;7;PMR;Línea;1;5;;-3.6690163470;40.3738508480
443215,2400000000;4469437,9900000000;01/08/2018;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;HORNACHOS, CALLE, DE;10;PMR;Batería;1;2,77;;-3.6688979160;40.3735886620
443231,2400000000;4469418,5000000000;22/06/2022;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;HORNACHOS, CALLE, DE;12;PMR;Batería;1;3,7;;-3.6687077520;40.3734143680
443301,7400000000;4469596,9200000000;11/05/2023;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;HUESA, CALLE, DE;6;PMR;Línea;1;8;;-3.6678932350;40.3750265570
444878,3800000000;4471801,3500000000;09/07/2020;13  PUENTE DE VALLECAS;13-05 PORTAZGO;HUMANES, CALLE, DE;1;PMR;Batería;1;3,7;;-3.6495126340;40.3949913290
444918,7700000000;4471837,7500000000;07/08/2013;13  PUENTE DE VALLECAS;13-05 PORTAZGO;HUMANES, CALLE, DE;5;PMR;Batería;1;3,3;;-3.6490398870;40.3953216960
444906,9400000000;4471854,1000000000;29/02/2024;13  PUENTE DE VALLECAS;13-05 PORTAZGO;HUMANES, CALLE, DE;7;PMR;Batería;1;3,7;;-3.6491806620;40.3954685450
445099,9900000000;4471905,9000000000;24/01/2024;13  PUENTE DE VALLECAS;13-05 PORTAZGO;HUMANES, CALLE, DE;11;PMR;Batería;1;3,7;;-3.6469104890;40.3959474810
445206,0200000000;4471792,1200000000;29/11/2006;13  PUENTE DE VALLECAS;13-05 PORTAZGO;HUMANES, CALLE, DE;27;PMR;Batería;2;10;;-3.6456513570;40.3949295640
443177,5400000000;4469450,3000000000;24/10/2011;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;1;PMR;Batería;1;3,7;;-3.6693431620;40.3736970080
443131,0200000000;4469438,4400000000;30/07/2024;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;4;PMR;Batería;3;8,5;;-3.6698900500;40.3735873440
443102,9800000000;4469447,3200000000;05/06/2006;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;11 B;PMR;Batería;1;3,7;;-3.6702210480;40.3736653240
443016,2900000000;4469408,3500000000;26/10/2007;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBOR, CALLE, DEL;Fte 17;PMR;;1;3;;-3.6712387930;40.3733087150
443455,6700000000;4469653,5000000000;28/11/2011;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;IBROS, CALLE, DE;2;PMR;;2;6;;-3.6660851520;40.3755471470
443356,1400000000;4470581,4100000000;14/07/2005;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;17;PMR;;1;5,5;;-3.6673399300;40.3838996110
443332,5300000000;4470559,2400000000;26/03/2019;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;22;PMR;Línea;1;6,5;;-3.6676161530;40.3836977580
443321,0200000000;4470543,6800000000;09/02/2018;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;IMAGEN, CALLE, DE LA;24;PMR;Línea;2;11;;-3.6677503970;40.3835573260
443842,3600000000;4472063,1200000000;19/08/2013;13  PUENTE DE VALLECAS;13-06 NUMANCIA;ISABEL MENDEZ, CALLE, DE;19;PMR;Línea;2;16,8;;-3.6617425330;40.3972801230
444937,7900000000;4472019,5000000000;13/04/2010;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JADRAQUE, CALLE, DE;1;PMR;Batería;1;3,6;;-3.6488315590;40.3969604700
444979,5600000000;4471969,8700000000;14/06/2017;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JADRAQUE, CALLE, DE;7;PMR;Batería;1;3;;-3.6483350910;40.3965161990
445004,7100000000;4471940,5400000000;25/08/2009;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JADRAQUE, CALLE, DE;11;PMR;Batería;1;3,1;;-3.6480362370;40.3962534970
445056,0500000000;4471895,0100000000;06/06/2012;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JADRAQUE, CALLE, DE;17;PMR;;1;3,6;;-3.6474272970;40.3958466970
443712,2400000000;4471123,4800000000;11/12/2019;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JAVIER DE MIGUEL, CALLE, DE;9;PMR;Línea;1;6,5;;-3.6631928040;40.3888064210
443880,7000000000;4471036,4800000000;14/03/2017;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JAVIER DE MIGUEL, CALLE, DE;34;PMR;Línea;1;5,5;;-3.6612004000;40.3880344750
444059,9000000000;4470936,2100000000;15/01/2009;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JAVIER DE MIGUEL, CALLE, DE;37;PMR;Línea;1;5;;-3.6590803420;40.3871431250
444264,8000000000;4470801,1400000000;14/02/2011;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JAVIER DE MIGUEL, CALLE, DE;93;PMR;;1;5;;-3.6566546100;40.3859402570
443901,2400000000;4469056,1700000000;27/12/2012;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;JOAQUIN GARRIGUES WALKER, AVENIDA, DE;94;PMR;;1;3,6;;-3.6607841460;40.3701956630
443797,0000000000;4469351,2900000000;05/03/2015;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;JOAQUIN GARRIGUES WALKER, AVENIDA, DE;S/N;PMR;Línea;2;10;;-3.6620380070;40.3728474840
444810,9100000000;4471644,7400000000;15/01/2024;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JOSE GARCIA GRANDA, CALLE, DE;13;PMR;Línea;3;24;;-3.6502940340;40.3935758360
444857,0500000000;4471751,7700000000;11/05/2024;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JOSE GARCIA GRANDA, CALLE, DE;S/N;PMR;Línea;1;8;;-3.6497595790;40.3945436200
444859,0000000000;4471849,6500000000;04/08/2022;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JOSE LUIS SAURA, PLAZA, DE;S/N;PMR;Batería;1;3,7;;-3.6497450830;40.3954247710
444318,2700000000;4471723,2500000000;06/08/2010;13  PUENTE DE VALLECAS;13-06 NUMANCIA;JOSE PAULETE, CALLE, DE;27;PMR;Batería;1;3,7;;-3.6561052590;40.3942508950
444831,4900000000;4471430,4000000000;04/01/2023;13  PUENTE DE VALLECAS;13-05 PORTAZGO;JOSE PAULETE, CALLE, DE;S/N;PMR;Línea;1;7,91;;-3.6500330520;40.3916462290
444084,1600000000;4471600,7200000000;23/09/2022;13  PUENTE DE VALLECAS;13-06 NUMANCIA;JOSEFA DIAZ, CALLE, DE;1;PMR;Batería;1;3,8;;-3.6588529350;40.3931308770
444140,2100000000;4471622,3200000000;25/01/2010;13  PUENTE DE VALLECAS;13-06 NUMANCIA;JOSEFA DIAZ, CALLE, DE;4;PMR;Batería;1;4,1;;-3.6581944920;40.3933291210
443281,6400000000;4470855,0400000000;05/03/2014;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JOSUE LILLO, CALLE, DE;4;PMR;Línea;2;10;;-3.6682419370;40.3863591470
443253,4100000000;4470817,1900000000;20/03/2018;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JOSUE LILLO, CALLE, DE;8;PMR;Línea;1;5,5;;-3.6685712160;40.3860161170
443228,3700000000;4470773,0400000000;26/09/2012;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JOSUE LILLO, CALLE, DE;19;PMR;;1;5,5;;-3.6688622210;40.3856172810
443167,0600000000;4470703,1300000000;11/03/2009;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JOSUE LILLO, CALLE, DE;22;PMR;Línea;2;10;;-3.6695783610;40.3849827870
444451,3200000000;4470829,2700000000;29/12/2016;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JUAN ANTONIO MAROTO, CALLE, DE;15;PMR;Línea;1;5,5;;-3.6544597240;40.3862061670
443731,3500000000;4471505,3800000000;13/03/2024;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;JUAN PORTAS, CALLE, DE;2;PMR;Línea;1;8;;-3.6630013790;40.3922484650
443448,5500000000;4471564,4400000000;18/04/2016;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JUANA ELORZA, CALLE, DE;5;PMR;Línea;1;5;;-3.6663385710;40.3927616060
443438,4100000000;4471523,8000000000;24/10/2011;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JUANA ELORZA, CALLE, DE;17;PMR;;1;5,5;;-3.6664544230;40.3923945690
443464,6200000000;4471384,5000000000;22/03/2013;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JULIA MEDIAVILLA, CALLE, DE;12;PMR;Línea;1;5,5;;-3.6661332800;40.3911413390
443437,2800000000;4471306,7900000000;16/11/2020;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JULIA MEDIAVILLA, CALLE, DE;29;PMR;Línea;1;6,7;;-3.6664484650;40.3904390640
443420,9100000000;4471285,4600000000;26/09/2011;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JULIA MEDIAVILLA, CALLE, DE;34;PMR;;1;5;;-3.6666394890;40.3902465510
443393,5000000000;4471223,5000000000;05/01/2011;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;JULIA MEDIAVILLA, CALLE, DE;42;PMR;Línea;1;5,5;;-3.6669569650;40.3896861980
443902,1800000000;4472813,1500000000;21/01/2005;13  PUENTE DE VALLECAS;13-06 NUMANCIA;JULIAN DEL CERRO, CALLE, DE;22;PMR;Línea;1;5,1;;-3.6611038000;40.4040414260
444203,6500000000;4470073,0900000000;04/01/2005;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA CENICIENTA, CALLE, DE;13;PMR;;1;5,4;;-3.6573113350;40.3793775410
444193,9100000000;4470154,7800000000;18/07/2022;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA CENICIENTA, CALLE, DE;8 G;PMR;Línea;1;6,9;;-3.6574332030;40.3801123600
444193,9900000000;4470140,9500000000;18/07/2022;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA CENICIENTA, CALLE, DE;8 H;PMR;Línea;1;7,6;;-3.6574309680;40.3799875120
444058,8800000000;4470492,4100000000;18/07/2022;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA DILIGENCIA, CALLE, DE;10;PMR;Línea;3;25;;-3.6590534700;40.3831449110
443803,9100000000;4470494,7900000000;14/06/2013;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA DILIGENCIA, CALLE, DE;4 B;PMR;Línea;1;5,5;;-3.6620573160;40.3831489790
445395,2800000000;4471410,1500000000;15/04/2011;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LA ESCALA, CALLE, DE;S/N;PMR;Batería;1;3;;-3.6433886890;40.3915015570
444288,1900000000;4470420,3900000000;08/01/2014;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA VIOLETERA, CALLE, DE;1;PMR;Batería;2;7;;-3.6563457860;40.3825117350
444299,5500000000;4470236,5500000000;18/04/2006;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA VIOLETERA, CALLE, DE;5;PMR;;1;3;;-3.6561958430;40.3808560590
444297,2700000000;4470051,7400000000;20/09/2018;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA VIOLETERA, CALLE, DE;9;PMR;Batería;2;7;;-3.6562066150;40.3791912730
444296,2800000000;4469968,3900000000;25/01/2005;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA VIOLETERA, CALLE, DE;13;PMR;Línea;1;5,1;;-3.6562109690;40.3784402400
444302,2900000000;4470470,3200000000;13/01/2012;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LA VIOLETERA, CALLE, DE;1 I;PMR;;3;9;;-3.6561840400;40.3829624810
442937,3700000000;4470264,2400000000;27/01/2005;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;LAGARTERA, CALLE, DE LA;120;PMR;;1;5;;-3.6722448490;40.3810130490
444771,0300000000;4470631,2000000000;06/03/2018;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO CALAFATE, CALLE, DEL;4;PMR;Batería;1;6,6;;-3.6506760250;40.3844427170
444934,8100000000;4470531,2500000000;24/10/2011;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO CALAFATE, CALLE, DEL;22;PMR;;1;5,5;;-3.6487378810;40.3835532000
444731,8500000000;4470522,5800000000;05/03/2015;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO MARACAIBO, CALLE, DEL;13 C;PMR;Línea;1;5;;-3.6511281460;40.3834612980
444795,4200000000;4470589,0400000000;07/05/2018;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO MIRIM, CALLE, DEL;4;PMR;Línea;1;5,5;;-3.6503850200;40.3840643930
444804,2300000000;4470545,2700000000;11/05/2024;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO MIRIM, CALLE, DEL;7;PMR;Línea;1;8;;-3.6502774760;40.3836711150
444671,3500000000;4470545,7100000000;24/05/2017;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO NICARAGUA, CALLE, DEL;4;PMR;Línea;1;6,5;;-3.6518428540;40.3836657290
444792,0800000000;4470421,5800000000;16/07/2007;13  PUENTE DE VALLECAS;13-05 PORTAZGO;LAGO SAN MARTIN, CALLE, DEL;12;PMR;;1;5,1;;-3.6504098290;40.3825559670
443875,3100000000;4469374,8600000000;20/09/2022;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;LELE DEL POZO, CALLE, DE;17;PMR;Línea;1;6,5;;-3.6611175510;40.3730646920
445877,3000000000;4470923,8100000000;29/04/2024;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;8;PMR;Batería;1;3,8;;-3.6376682220;40.3871514900
445921,5600000000;4470866,3400000000;13/04/2005;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;14;PMR;;2;6;;-3.6371418450;40.3866364010
445979,9700000000;4470964,6900000000;13/12/2023;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;18;PMR;Batería;1;3,7;;-3.6364620880;40.3875260320
445773,9900000000;4470945,6100000000;17/07/2014;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;4 B;PMR;Línea;2;7,9;;-3.6388871890;40.3873411390
445906,2400000000;4471007,2400000000;05/06/2023;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEON FELIPE, CALLE, DE;6 F;PMR;Batería;2;5,9;;-3.6373343020;40.3879048720
445047,6600000000;4470306,0900000000;22/05/2007;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEONESES, CALLE, DE LOS;17;PMR;;1;3;;-3.6473889660;40.3815322640
445032,6900000000;4470420,2500000000;03/01/2008;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEONESES, CALLE, DE LOS;Fte 6;PMR;;1;3;;-3.6475752350;40.3825595770
445072,1000000000;4470231,4900000000;03/05/2024;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEONESES, CALLE, DE LOS;S/N;PMR;Batería;1;3,7;;-3.6470948100;40.3808621890
445015,6300000000;4470471,5400000000;06/05/2024;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LEONESES, CALLE, DE LOS;S/N;PMR;Batería;2;7,5;;-3.6477805830;40.3830209800
443449,2200000000;4471930,9000000000;06/04/2024;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;LOMAS DE HORCAJO, CALLE, DE LAS;1;PMR;Línea;1;8;;-3.6663632660;40.3960621870
443448,6600000000;4471922,4400000000;14/06/2021;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;LOMAS DE HORCAJO, CALLE, DE LAS;2;PMR;Línea;1;6;;-3.6663691670;40.3959863270
443488,6200000000;4471903,8700000000;09/05/2024;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;LOMAS DE HORCAJO, CALLE, DE LAS;7;PMR;Línea;1;8;;-3.6658965920;40.3958221750
443859,5400000000;4471749,1800000000;18/06/2019;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;2;PMR;Línea;1;6,5;;-3.6615124900;40.3944528630
443777,6600000000;4472164,0600000000;06/12/2011;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;4;PMR;;1;3,6;;-3.6625139060;40.3981849950
443805,2100000000;4472150,8800000000;06/06/2018;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;8;PMR;Batería;1;3,7;;-3.6621881220;40.3980682840
443835,7200000000;4472138,2400000000;17/12/2014;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;14;PMR;Batería;1;3;;-3.6618275030;40.3979562710
443972,0700000000;4472024,7900000000;07/06/2024;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;21;PMR;Línea;1;8;;-3.6602109020;40.3969435680
443949,3300000000;4472050,4100000000;18/01/2006;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;23;PMR;;1;5,1;;-3.6604811660;40.3971729230
444105,8600000000;4472003,1800000000;31/05/2018;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;34;PMR;Línea;2;15,1;;-3.6586326330;40.3967579290
444067,9400000000;4472063,7500000000;03/06/2022;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;35;PMR;Línea;1;7;;-3.6590846960;40.3973012650
444008,8100000000;4472095,6100000000;07/11/2023;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;38;PMR;Línea;1;9;;-3.6597841630;40.3975839630
444027,3300000000;4472142,2100000000;20/01/2005;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;42;PMR;;1;6,9;;-3.6595700490;40.3980055450
444130,6300000000;4472109,6100000000;18/05/2016;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;52;PMR;Línea;2;15,2;;-3.6583501640;40.3977180920
444156,1600000000;4472099,8000000000;20/09/2018;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;54;PMR;Línea;1;5,5;;-3.6580484450;40.3976314610
444184,6700000000;4472096,7800000000;07/11/2023;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;64;PMR;Línea;1;8;;-3.6577121760;40.3976068810
444037,2200000000;4472168,0800000000;11/05/2023;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ GRASS, CALLE, DE;78;PMR;Línea;2;16;;-3.6594558580;40.3982389110
443709,0800000000;4472109,2800000000;20/01/2005;13  PUENTE DE VALLECAS;13-06 NUMANCIA;LOPEZ RECUERO, CALLE, DE;13;PMR;;1;5;;-3.6633171360;40.3976873240
444022,1600000000;4470383,9900000000;08/05/2018;13  PUENTE DE VALLECAS;13-03 PALOMERAS BAJAS;LOS SANTOS INOCENTES, CALLE, DE;3;PMR;Línea;1;5,5;;-3.6594765420;40.3821662410
445361,4400000000;4470900,9400000000;18/10/2011;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS BUÑUEL, CALLE, DE;12;PMR;;1;3,6;;-3.6437436370;40.3869113060
445341,4900000000;4470867,6200000000;06/03/2024;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS BUÑUEL, CALLE, DE;12;PMR;Batería;2;7,5;;-3.6439759140;40.3866098160
445626,1300000000;4470757,2000000000;03/11/2008;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS BUÑUEL, CALLE, DE;14;PMR;Batería;1;3;;-3.6406131100;40.3856342400
445598,4200000000;4470774,2900000000;25/03/2011;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS BUÑUEL, CALLE, DE;24;PMR;Batería;1;3;;-3.6409408990;40.3857861890
445565,5100000000;4470793,1100000000;12/08/2004;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS BUÑUEL, CALLE, DE;S/N;PMR;;1;3;;-3.6413303390;40.3859536640
445708,3200000000;4471395,9300000000;20/03/2018;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS MARIN, CALLE, DE;7;PMR;Batería;1;3;;-3.6396991850;40.3913937840
445688,9000000000;4471362,8200000000;22/06/2009;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;LUIS MARIN, CALLE, DE;9;PMR;Batería;2;6;;-3.6399252740;40.3910942990
445351,8700000000;4471707,3300000000;29/06/2007;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;1;PMR;;1;5;;-3.6439256080;40.3941758950
445336,4200000000;4471661,0200000000;03/02/2017;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;4;PMR;Batería;2;6;;-3.6441037410;40.3937569480
445396,6100000000;4471663,4100000000;05/03/2010;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;6;PMR;Batería;1;3,6;;-3.6433947050;40.3937832470
445451,4500000000;4471630,1500000000;17/09/2013;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;10;PMR;Batería;2;6;;-3.6427457740;40.3934867420
445507,5700000000;4471614,1700000000;05/12/2011;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;13;PMR;;1;5,5;;-3.6420832050;40.3933467680
445507,6300000000;4471596,6800000000;07/03/2017;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MALGRAT DE MAR, CALLE, DE;14;PMR;Batería;2;7,5;;-3.6420809710;40.3931885170
443173,2400000000;4470283,0500000000;26/12/2006;13  PUENTE DE VALLECAS;13-01 ENTREVÍAS;MANCHA, CALLE, DE LA;4;PMR;Batería;1;3,6;;-3.6694680090;40.3811986300
443871,1000000000;4472789,1900000000;29/08/2024;13  PUENTE DE VALLECAS;13-06 NUMANCIA;MANUEL ARRANZ, CALLE, DE;10;PMR;Línea;1;8;;-3.6614680290;40.4038230720
444688,6500000000;4470829,8200000000;12/04/2014;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MANUEL BADIA, CALLE, DE;10;PMR;Línea;1;5,5;;-3.6516637470;40.3862264500
444732,4600000000;4470715,5300000000;18/01/2010;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MANUEL BADIA, CALLE, DE;18;PMR;;1;5;;-3.6511377720;40.3851997660
443606,9500000000;4470431,2300000000;14/06/2017;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MANUEL LAGUNA, CALLE, DE;2;PMR;Línea;1;5,5;;-3.6643720650;40.3825629000
443305,3800000000;4471177,0500000000;30/10/2015;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MANUEL MAROTO, CALLE, DE;4;PMR;Línea;1;5,5;;-3.6679910390;40.3892616930
443294,6300000000;4471164,3900000000;07/12/2022;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MANUEL MAROTO, CALLE, DE;6;PMR;Línea;1;8;;-3.6681165740;40.3891472740
443238,2100000000;4471087,6700000000;09/05/2019;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MANUEL MAROTO, CALLE, DE;19;PMR;Línea;1;6,5;;-3.6687742720;40.3884517030
443064,0600000000;4470911,1100000000;16/02/2021;13  PUENTE DE VALLECAS;13-02 SAN DIEGO;MANUEL MAROTO, CALLE, DE;57;PMR;Línea;1;6,5;;-3.6708103350;40.3868496560
445923,6800000000;4470185,2000000000;01/07/2010;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;MAQUINILLA, CALLE, DE LA;12;PMR;Línea;1;5;;-3.6370590530;40.3805004240
445825,9500000000;4470087,6300000000;30/01/2024;13  PUENTE DE VALLECAS;13-04 PALOMERAS SURESTE;MAQUINILLA, CALLE, DE LA;30;PMR;Batería;1;3,7;;-3.6382021040;40.3796149750
445005,7000000000;4472056,7100000000;12/04/2007;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MARCHAMALO, CALLE, DE;2;PMR;Batería;2;7,35;;-3.6480345750;40.3973000620
445024,9300000000;4472061,2700000000;20/12/2007;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MARCHAMALO, CALLE, DE;3;PMR;;2;6,93;;-3.6478083140;40.3973428620
445020,9500000000;4472038,7100000000;13/02/2023;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MARCHAMALO, CALLE, DE;8;PMR;Batería;1;3,7;;-3.6478532910;40.3971390610
445094,0800000000;4471983,7800000000;04/11/2008;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MARCHAMALO, CALLE, DE;9;PMR;Batería;3;9;;-3.6469868640;40.3966490680
445071,9800000000;4472006,6600000000;18/04/2013;13  PUENTE DE VALLECAS;13-05 PORTAZGO;MARCHAMALO, CALLE, DE;9;PMR;Batería;1;3,6;;-3.6472492220;40.3968533840
