ID,DISTRITO,same_as_wikidata_distrito,COD-BARRIO,COD-DISTRITO,BARRIO,same_as_wikidata_barrio,VIA,NUMERO,L-B,PLAZAS
C-3967,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,AVENIDA  DE LOS ARQUEROS,35,Batería,"2"
C-3968,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,AVENIDA  DE LOS ARQUEROS,39,Batería,"1"
C-3969,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,AVENIDA  DE LOS ARQUEROS,43,Batería,"4"
C-3970,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE LOS ARRAYANES,3,Línea,"1"
C-3971,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE LOS ARRAYANES,9,Batería,"1"
C-3972,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE LOS ARRAYANES,160,Línea,"1"
C-3973,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,CALLE  DE ATECA,10,Batería,"1"
C-3974,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE ATHOS,6,Línea,"1"
C-3975,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE ATHOS,44,Línea,"1"
C-3976,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE ATHOS,54,Línea,"1"
C-3977,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,AVENIDA  DE LA AVIACION,55,Batería,"1"
C-3978,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,AVENIDA  DE LA AVIACION,,Batería,"1"
C-3979,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,AVENIDA  DE LA AVIACION,,Línea,"4"
C-3980,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE AYLLON,14,Línea,"1"
C-3981,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL AZOR,11,Batería,"3"
C-3982,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL AZOR,17,Batería,"2"
C-3983,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL AZOR,Fte 1,Línea,"1"
C-3984,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL AZOR,,Batería,"1"
C-3985,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BAENA,3,Línea,"1"
C-3986,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BAENA,4,Línea,"1"
C-3987,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BARRAFON,5,Línea,"1"
C-3988,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BARRAFON,8,Línea,"1"
C-3989,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BARRAFON,29,Línea,"1"
C-3990,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE BARRIONUEVO,15,Línea,"1"
C-3991,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE BARRIONUEVO,21,Línea,"1"
C-3992,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BENICASIM,1,Batería,"1"
C-3993,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BENICASIM,5,Batería,"1"
C-3994,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE BERLANAS,13,Línea,"1"
C-3995,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,20,Batería,"1"
C-3996,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,46,Batería,"1"
C-3997,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,51,Batería,"2"
C-3998,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,62,Línea,"2"
C-3999,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,63,Línea,"1"
C-4000,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,66,Batería,"1"
C-4001,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,71,Línea,"1"
C-4002,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,72,Batería,"2"
C-4003,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,78,Batería,"3"
C-4004,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,101,Línea,"4"
C-4005,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,115,Batería,"1"
C-4006,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,145,Batería,"1"
C-4007,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,Post 68,Línea,"1"
C-4008,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE BLAS CABRERA,,Línea,"1"
C-4009,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,19,Batería,"1"
C-4010,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,25,Batería,"1"
C-4011,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,40,Línea,"1"
C-4012,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,44,Línea,"2"
C-4013,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,45,Batería,"2"
C-4014,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CARRETERA  DE BOADILLA DEL MONTE,40 B,Batería,"2"
C-4015,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,CALLE  DE BORJA,7,Batería,"1"
C-4016,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BUJALANCE,1,Línea,"1"
C-4017,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BUJALANCE,1,Línea,"1"
C-4018,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE BUJALANCE,4,Línea,"1"
C-4019,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,10,Línea,"1"
C-4020,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,68,Línea,"1"
C-4021,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,74,Batería,"2"
C-4022,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,76,Batería,"1"
C-4023,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,80,unknown,"1"
C-4024,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,84,Línea,"2"
C-4025,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,85,Línea,"2"
C-4026,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,86,Batería,"1"
C-4027,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,88,Batería,"1"
C-4028,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,94,Batería,"2"
C-4029,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,96,Batería,"1"
C-4030,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,102,Batería,"3"
C-4031,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,106,Línea,"3"
C-4032,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,122,Línea,"1"
C-4033,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,146,Línea,"1"
C-4034,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,148,Línea,"1"
C-4035,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,164,Batería,"1"
C-4036,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,169,Batería,"1"
C-4037,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,171,Batería,"1"
C-4038,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,176,Batería,"1"
C-4039,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,178,Línea,"1"
C-4040,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,179,Batería,"2"
C-4041,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,184,Línea,"1"
C-4042,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,187,Línea,"1"
C-4043,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,192,Línea,"2"
C-4044,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,193,Batería,"2"
C-4045,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,196,Línea,"1"
C-4046,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,201,Línea,"1"
C-4047,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,212,Línea,"2"
C-4048,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,236,Línea,"2"
C-4049,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,249,Línea,"1"
C-4050,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,302,Línea,"1"
C-4051,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,304,Línea,"2"
C-4052,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,308,Línea,"1"
C-4053,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,322,Línea,"1"
C-4054,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,328,Línea,"1"
C-4055,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,181 B,Batería,"1"
C-4056,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,,Batería,"1"
C-4057,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CAMARENA,,Batería,"1"
C-4058,Latina,https://wikidata.org/entity/Q794954,10-06,10,Cuatro Vientos,https://wikidata.org/entity/Q5191881,CALLE  DE LAS CAMPANAS,1,Línea,"3"
C-4059,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DEL CAMPILLO,25,Línea,"1"
C-4060,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,AVENIDA  DE LOS CAPRICHOS,,Línea,"3"
C-4061,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARABIAS,7,unknown,
C-4062,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,2,Línea,"1"
C-4063,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,12,Batería,"1"
C-4064,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,24,Batería,"1"
C-4065,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,28,Batería,"1"
C-4066,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,33,Línea,"1"
C-4067,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,38,Línea,"1"
C-4068,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,41,Batería,"1"
C-4069,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,51,Línea,"1"
C-4070,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARAMUEL,Fte 42,Línea,"1"
C-4071,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARAZO,1,Línea,"1"
C-4072,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARBALLIDO,4,Batería,"1"
C-4073,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARBALLINO,1,Línea,"1"
C-4074,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARBALLINO,19,Línea,"1"
C-4075,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CARBONERAS,6 B,Línea,"2"
C-4076,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DE CARCAGENTE,,Línea,"2"
C-4077,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARDAÑO,8,Línea,"2"
C-4078,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DEL CARDENAL MENDOZA,11 A,Línea,"1"
C-4079,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DEL CARDENAL MENDOZA,7,Línea,"2"
C-4080,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DEL CARDENAL MENDOZA,29,Línea,"1"
C-4081,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE LA CARDENCHA,29,unknown,
C-4082,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE LA CARLINA,4,Línea,"1"
C-4083,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE LA CARLINA,7,Línea,"3"
C-4084,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CARLOS DOMINGO,16,Línea,"1"
C-4085,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CARLOS DOMINGO,21,Línea,"1"
C-4086,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CARLOS DOMINGO,Fte 21,Línea,"1"
C-4087,Latina,https://wikidata.org/entity/Q794954,10-04,10,Aluche,https://wikidata.org/entity/Q31140,CALLE  DE CARLOS DOMINGO,Fte 5,Línea,"1"
C-4088,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,CALLE  DE CARLOS FUENTES,47,Línea,"1"
C-4089,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARPESA,1,Línea,"1"
C-4090,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CARTAYA,27,Línea,"1"
C-4091,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASCAJARES,4,Línea,"1"
C-4092,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASCAJARES,8,Línea,"1"
C-4093,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,POBLADO CASILDA DE BUSTOS,,Batería,"1"
C-4094,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASTROSERNA,6,Línea,"1"
C-4095,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASTROSERNA,23,Línea,"1"
C-4096,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASTROSERNA,25,Línea,"1"
C-4097,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CASTUERA,23,Línea,"1"
C-4098,Latina,https://wikidata.org/entity/Q794954,10-07,10,Las Águilas,https://wikidata.org/entity/Q5971372,CALLE  DE LA CASUARINA,18,Línea,"1"
C-4099,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CAYETANO PANDO,11,Línea,"2"
C-4100,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,15,Línea,"2"
C-4101,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,63,Línea,"2"
C-4102,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,66,Batería,"1"
C-4103,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,79,Batería,"1"
C-4104,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,87,Línea,"2"
C-4105,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,91,Línea,"1"
C-4106,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,96,Batería,"2"
C-4107,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,97,Batería,"1"
C-4108,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,98,Batería,"2"
C-4109,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,80 B,Batería,"3"
C-4110,Latina,https://wikidata.org/entity/Q794954,10-03,10,Lucero,https://wikidata.org/entity/Q31162,CALLE  DE CEBREROS,,Línea,"1"
C-4111,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE CEFERINO AVILA,8,Línea,"1"
C-4112,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DE LA CERRAJA,19,Línea,"1"
C-4113,Latina,https://wikidata.org/entity/Q794954,10-02,10,Puerta del Ángel,https://wikidata.org/entity/Q31142,CALLE  DEL CERRO BERMEJO,3,Línea,"1"
C-4114,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,CALLE  DEL CERRO DE LA MICA,1,Línea,"1"
C-4115,Latina,https://wikidata.org/entity/Q794954,10-01,10,CÁRMENES,,CALLE  DE LOS CHISPEROS,34,Línea,"1"
C-4116,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,23,Línea,"1"
C-4117,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,27,Línea,"2"
C-4118,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,33,Línea,"1"
C-4119,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,37,Línea,"1"
C-4120,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,42,Batería,"1"
C-4121,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,46,Línea,"1"
C-4122,Latina,https://wikidata.org/entity/Q794954,10-05,10,Campamento,https://wikidata.org/entity/Q31169,CALLE  DEL CINE,48,Línea,"1"
